Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
145,IND,2023-01-01,1,1,7,60,3,20,1,1,25.0,57.1,Sun,16,17,@,NYG,L 10-38,14,5,7,2,12,3,25.0,2,2,100.0,394,1,7,60,3,20,10,80,5,5,5,1,1,0,252,56,4.50,61,6.46,1,28:24,2:42,26,14,9,3,7,4,57.1,1,0,0.0,1,1,1,2,1,0,0,0
146,IND,2023-01-08,3,3,2,10,7,41,1,1,30.8,35.7,Sun,17,18,,HOU,L 31-32,25,9,13,3,13,4,30.8,3,2,66.7,360,3,2,10,7,41,9,51,4,3,3,1,1,0,398,70,5.69,64,5.63,3,33:53,3:09,18,3,15,0,14,5,35.7,2,2,100.0,4,4,4,1,1,0,0,0
147,IND,2023-09-10,3,2,4,35,4,45,0,1,16.7,25.0,Sun,1,1,,JAX,L 21-31,18,4,12,2,12,2,16.7,5,1,20.0,342,2,4,35,4,45,8,80,4,4,4,1,1,0,280,69,4.06,69,4.96,3,26:23,3:12,20,9,10,1,12,3,25.0,3,1,33.3,3,3,3,0,0,0,0,0
148,IND,2023-09-17,0,1,8,42,3,20,1,2,50.0,47.4,Sun,2,2,@,HOU,W 31-20,19,6,13,0,12,6,50.0,0,0,,389,1,8,42,3,20,11,62,2,2,2,3,2,0,353,56,6.30,79,4.92,0,25:02,3:02,24,3,18,3,19,9,47.4,2,2,100.0,4,4,4,1,1,0,0,0
149,IND,2023-09-24,0,2,6,31,1,5,5,1,36.4,37.5,Sun,3,3,@,BAL,W 22-19 (OT),19,10,9,0,22,8,36.4,1,0,0.0,364,2,6,31,1,5,7,36,2,2,2,2,1,1,327,84,3.89,72,5.06,0,36:33,3:27,20,12,7,1,16,6,37.5,1,0,0.0,1,1,1,5,5,0,0,0
150,IND,2023-10-01,1,1,8,80,8,85,0,3,30.0,40.0,Sun,4,4,,LAR,L 23-29 (OT),19,6,10,3,10,3,30.0,2,1,50.0,467,1,8,80,8,85,16,165,3,2,2,5,3,0,329,58,5.67,78,5.99,1,24:25,3:19,27,8,16,3,15,6,40.0,1,1,100.0,3,1,1,1,0,2,2,0
151,IND,2023-10-08,0,1,8,55,4,58,3,3,61.5,41.7,Sun,5,5,,TEN,W 23-16,21,7,12,2,13,8,61.5,1,0,0.0,348,1,8,55,4,58,12,113,1,1,1,3,3,0,429,61,7.03,58,6.00,0,31:03,2:51,19,4,14,1,12,5,41.7,2,1,50.0,2,2,2,3,3,0,0,0
152,IND,2023-10-15,4,1,6,46,5,25,2,3,35.3,28.6,Sun,6,6,@,JAX,L 20-37,18,4,14,0,17,6,35.3,6,3,50.0,233,1,6,46,5,25,11,71,4,4,4,3,3,0,354,75,4.72,62,3.76,4,31:19,2:58,17,7,6,4,14,4,28.6,1,1,100.0,2,2,2,2,2,0,0,0
153,IND,2023-10-22,4,2,8,67,4,20,1,4,46.7,25.0,Sun,7,7,,CLE,L 38-39,20,8,11,1,15,7,46.7,0,0,,316,2,8,67,4,20,12,87,4,3,3,4,4,0,456,67,6.81,72,4.39,4,32:31,3:36,18,6,9,3,16,4,25.0,2,1,50.0,5,5,5,2,1,0,0,0
154,IND,2023-10-29,1,1,6,30,8,73,2,1,43.8,50.0,Sun,8,8,,NOR,L 27-38,19,6,10,3,16,7,43.8,1,1,100.0,511,1,6,30,8,73,14,103,5,5,5,1,1,0,371,67,5.54,66,7.74,1,29:51,3:14,24,10,12,2,12,6,50.0,0,0,,3,3,3,2,2,0,0,0
155,IND,2023-11-05,1,3,5,25,10,81,2,2,30.8,43.8,Sun,9,9,@,CAR,W 27-13,17,5,7,5,13,4,30.8,0,0,,275,3,5,25,10,81,15,106,1,1,1,2,2,0,198,57,3.47,71,3.87,1,28:51,3:01,17,10,7,0,16,7,43.8,3,2,66.7,3,3,3,2,2,0,0,0
156,IND,2023-11-12,1,2,4,34,5,34,1,2,38.5,42.9,Sun,10,10,@,NWE,W 10-6,14,4,8,2,13,5,38.5,2,2,100.0,340,2,4,34,5,34,9,68,0,0,0,3,2,0,264,54,4.89,68,5.00,1,25:35,2:44,21,11,9,1,14,6,42.9,1,1,100.0,1,1,1,2,1,0,0,0
157,IND,2023-11-26,1,2,5,40,4,24,2,2,18.2,38.5,Sun,11,12,,TAM,W 27-20,26,12,13,1,11,2,18.2,4,3,75.0,298,2,5,40,4,24,9,64,2,2,2,2,2,0,394,70,5.63,56,5.32,1,31:21,2:57,17,6,9,2,13,5,38.5,1,1,100.0,3,3,3,3,2,0,0,0
158,IND,2023-12-03,2,2,4,29,9,74,4,2,21.4,35.3,Sun,12,13,@,TEN,W 31-28 (OT),19,5,10,4,14,3,21.4,1,1,100.0,381,2,4,29,9,74,13,103,3,3,2,2,2,0,355,68,5.22,81,4.70,2,29:03,3:34,25,12,12,1,17,6,35.3,1,0,0.0,3,1,1,4,4,1,0,0
159,IND,2023-12-10,2,1,9,66,5,40,0,2,27.3,27.3,Sun,13,14,@,CIN,L 14-34,19,4,14,1,11,3,27.3,2,1,50.0,385,1,9,66,5,40,14,106,4,4,4,2,2,0,272,60,4.53,57,6.75,2,28:08,2:55,19,5,11,3,11,3,27.3,1,1,100.0,2,1,0,1,0,1,1,0
160,IND,2023-12-16,0,3,2,10,8,101,3,0,40.0,33.3,Sat,14,15,,PIT,W 30-13,19,9,8,2,15,6,40.0,2,1,50.0,216,3,2,10,8,101,10,111,2,2,1,0,0,0,372,65,5.72,54,4.00,0,33:20,2:58,13,3,9,1,12,4,33.3,3,2,66.7,3,3,3,5,3,0,0,0
161,IND,2023-12-24,1,0,4,29,4,35,1,5,35.7,38.5,Sun,15,16,@,ATL,L 10-29,20,4,14,2,14,5,35.7,3,1,33.3,406,0,4,29,4,35,8,64,2,2,2,5,5,0,262,68,3.85,64,6.34,1,30:36,2:57,23,8,14,1,13,5,38.5,1,1,100.0,1,1,1,1,1,0,0,0
162,IND,2023-12-31,0,0,5,52,7,54,3,2,46.2,33.3,Sun,16,17,,LVR,W 23-20,16,8,7,1,13,6,46.2,1,1,100.0,370,0,5,52,7,54,12,106,2,2,2,2,2,0,349,53,6.58,74,5.00,0,26:16,2:58,26,4,19,3,15,5,33.3,2,2,100.0,2,2,2,3,3,0,0,0
163,IND,2024-01-06,1,0,3,14,11,69,3,1,9.1,38.5,Sat,17,18,,HOU,L 19-23,21,11,6,4,11,1,9.1,1,0,0.0,306,0,3,14,11,69,14,83,3,3,2,1,1,0,360,62,5.81,56,5.46,1,30:42,3:05,16,5,10,1,13,5,38.5,1,0,0.0,1,0,0,4,3,1,1,1
