Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
76,NYG,2018-12-02,197,2,141,0,1,258,118,33:13,Sun,12,13,,CHI,W 30-27 (OT),20,36,16,55.6,2,1,5.6,2.8,80.7,3,22,7.69,5.5,5.05,5.33,4.92,9.9,32,3.7,1,27,40,67.5,2,5,28,2,81.0,29,338,68,4.97,77,4.88,1,3:34,3,12,107,8,58,3,2,35.3,13.3,18,4,13,1,17,6,35.3,2,2,100.0,376,3,12,107,8,58,20,165,3,3,3,2,2,0,338,68,4.97,77,4.88,1,3:34,23,5,13,5,15,2,13.3,5,4,80.0,3,3,3,3,3,0,0,0
77,NYG,2018-12-09,175,3,227,1,1,204,84,30:09,Sun,13,14,@,WAS,W 40-16,14,27,13,51.9,3,1,11.1,3.7,97.3,2,22,6.9,6.5,6.03,7.04,6.55,12.5,22,3.8,1,17,30,56.7,1,5,29,3,49.2,34,402,63,6.38,57,5.05,1,3:01,3,2,18,15,135,2,0,30.8,18.2,19,6,11,2,13,4,30.8,0,0,,288,3,2,18,15,135,17,153,2,0,0,0,0,0,402,63,6.38,57,5.05,1,3:01,12,6,5,1,11,2,18.2,1,0,0.0,5,5,4,2,2,0,0,0
78,NYG,2018-12-16,213,0,47,0,2,86,215,24:39,Sun,14,15,,TEN,L 0-17,21,44,23,47.7,0,1,0.0,2.3,54.1,3,16,6.38,4.8,4.53,3.82,3.57,10.1,45,4.8,2,13,21,61.9,0,1,8,0,70.7,16,260,63,4.13,67,4.49,2,3:07,0,10,58,4,35,0,1,18.8,35.7,15,2,12,1,16,3,18.8,3,2,66.7,301,0,10,58,4,35,14,93,2,2,2,2,1,0,260,63,4.13,67,4.49,2,3:07,22,14,6,2,14,5,35.7,1,1,100.0,0,0,0,0,0,0,0,0
79,NYG,2018-12-23,309,1,83,2,1,353,49,31:41,Sun,15,16,@,IND,L 27-28,25,33,8,75.8,1,1,3.0,3.0,101.7,0,0,0.0,9.4,9.36,8.61,8.61,12.4,16,3.1,2,31,47,66.0,2,1,4,1,93.7,29,392,62,6.32,64,6.28,1,2:59,1,6,24,6,29,2,0,58.3,63.6,22,4,17,1,12,7,58.3,0,0,,402,1,6,24,6,29,12,53,4,4,4,0,0,0,392,62,6.32,64,6.28,1,2:59,27,5,19,3,11,7,63.6,0,0,,3,3,3,2,2,0,0,0
80,NYG,2018-12-30,298,2,143,2,2,368,51,29:08,Sun,16,17,,DAL,L 35-36,24,41,17,58.5,2,1,4.9,2.4,87.6,1,3,2.38,7.3,7.1,7.15,6.98,12.4,22,2.3,1,27,44,61.4,4,4,19,0,118.4,25,441,67,6.58,70,5.99,2,3:11,1,11,78,6,46,2,0,46.7,64.7,20,8,12,0,15,7,46.7,3,2,66.7,419,1,11,78,6,46,17,124,5,4,4,1,0,0,441,67,6.58,70,5.99,2,3:11,23,4,18,1,17,11,64.7,2,2,100.0,4,3,3,2,2,1,1,0
81,NYG,2019-09-08,319,1,151,1,2,405,89,27:42,Sun,1,1,@,DAL,L 17-35,33,48,15,68.8,1,0,2.1,0.0,94.4,1,4,2.04,6.6,6.51,7.06,6.92,9.7,30,3.0,1,25,32,78.1,4,0,0,0,158.3,17,470,66,7.12,62,7.97,2,3:03,0,8,70,6,47,1,0,18.2,60.0,25,8,16,1,11,2,18.2,3,1,33.3,494,0,8,70,6,47,14,117,5,5,5,0,0,0,470,66,7.12,62,7.97,2,3:03,23,4,18,1,10,6,60.0,0,0,,2,2,2,1,1,0,0,0
82,NYG,2019-09-15,241,1,129,1,2,237,151,27:22,Sun,2,2,,BUF,L 14-28,26,45,19,57.8,1,2,2.2,4.4,62.3,1,9,2.17,5.4,5.24,3.8,3.72,9.3,34,4.4,3,19,30,63.3,1,3,16,0,98.9,20,370,66,5.61,67,5.79,2,3:11,0,7,40,9,65,0,0,25.0,38.5,21,7,14,0,12,3,25.0,2,1,50.0,388,0,7,40,9,65,16,105,4,4,4,0,0,0,370,66,5.61,67,5.79,2,3:11,24,8,13,3,13,5,38.5,0,0,,2,2,2,1,0,0,0,0
83,NYG,2019-09-22,312,2,72,2,2,355,144,26:48,Sun,3,3,@,TAM,W 32-31,23,36,13,63.9,2,0,5.6,0.0,112.7,5,24,12.2,8.7,7.61,9.78,8.59,13.6,32,4.5,0,23,37,62.2,3,4,25,1,109.6,19,384,60,6.4,73,6.84,2,3:20,1,6,59,4,30,1,4,46.2,28.6,17,5,11,1,13,6,46.2,1,1,100.0,499,1,6,59,4,30,10,89,3,3,1,5,4,0,384,60,6.4,73,6.84,2,3:20,24,6,16,2,14,4,28.6,1,1,100.0,4,3,3,1,1,1,1,0
84,NYG,2019-09-29,225,1,164,1,4,121,55,36:09,Sun,4,4,,WAS,W 24-3,23,31,8,74.2,1,2,3.2,6.5,78.0,0,0,0.0,7.3,7.26,5.0,5.0,9.8,17,3.2,0,15,28,53.6,0,3,23,4,25.1,37,389,68,5.72,48,3.67,4,2:52,4,5,45,12,58,1,1,61.5,18.2,24,7,13,4,13,8,61.5,1,1,100.0,176,4,5,45,12,58,17,103,0,0,0,1,1,0,389,68,5.72,48,3.67,4,2:52,8,2,6,0,11,2,18.2,0,0,,3,3,3,1,1,0,0,0
85,NYG,2019-10-06,147,1,64,0,1,279,211,27:20,Sun,5,5,,MIN,L 10-28,21,38,17,55.3,1,1,2.6,2.6,65.9,4,35,9.52,3.9,3.5,3.21,2.9,7.0,34,6.2,0,22,27,81.5,2,3,27,0,134.4,20,211,62,3.4,64,7.66,1,3:03,1,5,45,12,112,1,4,50.0,45.5,18,5,8,5,16,8,50.0,3,0,0.0,490,1,5,45,12,112,17,157,2,2,2,4,4,1,211,62,3.4,64,7.66,1,3:03,22,6,14,2,11,5,45.5,1,1,100.0,1,1,1,1,1,0,0,0
86,NYG,2019-10-10,161,1,52,0,4,313,114,20:24,Thu,6,6,@,NWE,L 14-35,15,31,16,48.4,1,3,3.2,9.7,35.2,1,0,3.13,5.2,5.03,1.48,1.44,10.7,34,3.4,3,31,41,75.6,0,3,21,1,86.7,16,213,48,4.44,78,5.47,4,3:02,2,5,40,3,20,0,0,20.0,46.2,10,3,6,1,10,2,20.0,1,0,0.0,427,2,5,40,3,20,8,60,4,5,5,1,0,0,213,48,4.44,78,5.47,4,3:02,27,8,17,2,13,6,46.2,2,0,0.0,2,2,2,0,0,0,0,0
87,NYG,2019-10-20,156,1,107,1,3,89,156,30:01,Sun,7,7,,ARI,L 21-27,22,35,13,62.9,1,1,2.9,2.9,78.6,8,67,18.6,4.5,3.63,3.74,3.05,7.1,38,4.1,3,14,21,66.7,0,2,15,0,75.3,22,263,65,4.05,61,4.02,3,3:03,0,6,75,10,85,0,2,33.3,46.7,21,5,14,2,12,4,33.3,3,1,33.3,245,0,6,75,10,85,16,160,3,3,3,2,2,0,263,65,4.05,61,4.02,3,3:03,18,8,8,2,15,7,46.7,1,1,100.0,3,3,3,1,0,0,0,0
88,NYG,2019-10-27,290,4,80,0,1,316,59,30:47,Sun,8,8,@,DET,L 26-31,28,41,13,68.3,4,0,9.8,0.0,124.2,3,32,6.82,7.1,6.59,9.02,8.41,10.4,25,2.4,0,25,32,78.1,3,4,26,1,126.0,24,370,68,5.44,61,6.15,1,3:02,2,5,44,7,75,0,1,58.3,57.1,24,5,15,4,12,7,58.3,2,0,0.0,375,2,5,44,7,75,12,119,4,4,4,2,1,0,370,68,5.44,61,6.15,1,3:02,17,3,13,1,14,8,57.1,0,0,,4,3,2,0,0,1,0,0
89,NYG,2019-11-04,171,1,100,0,3,257,172,31:56,Mon,9,9,,DAL,L 18-37,26,41,15,63.4,1,1,2.4,2.4,74.2,5,39,10.87,4.2,3.72,3.56,3.17,6.6,30,5.7,0,22,35,62.9,3,0,0,1,101.7,22,271,68,3.99,65,6.6,3,3:14,2,8,71,10,104,4,3,31.3,36.4,20,6,11,3,16,5,31.3,1,1,100.0,429,2,8,71,10,104,18,175,4,4,4,4,3,0,271,68,3.99,65,6.6,3,3:14,24,11,10,3,11,4,36.4,0,0,,1,1,0,4,4,0,0,0
90,NYG,2019-11-10,258,4,23,0,2,218,76,29:16,Sun,10,10,@,NYJ,L 27-34,26,40,14,65.0,4,0,10.0,0.0,121.7,6,50,13.04,6.5,5.61,8.45,7.35,9.9,29,2.6,2,19,30,63.3,1,2,12,0,96.2,17,281,63,4.46,61,4.82,2,3:11,0,6,62,7,54,0,2,44.4,30.8,15,1,11,3,18,8,44.4,2,1,50.0,294,0,6,62,7,54,13,116,4,4,4,3,2,0,281,63,4.46,61,4.82,2,3:11,18,5,10,3,13,4,30.8,1,1,100.0,4,2,1,0,0,2,1,0
91,NYG,2019-11-24,134,2,109,0,1,270,65,26:49,Sun,11,12,@,CHI,L 14-19,21,36,15,58.3,2,0,5.6,0.0,86.6,1,16,2.7,3.7,3.62,4.83,4.7,6.4,26,2.5,1,25,41,61.0,1,2,8,2,68.1,21,243,58,4.19,69,4.86,1,3:02,2,6,35,6,40,0,2,8.3,26.7,14,4,9,1,12,1,8.3,4,2,50.0,335,2,6,35,6,40,12,75,2,2,1,2,2,0,243,58,4.19,69,4.86,1,3:02,20,5,14,1,15,4,26.7,0,0,,2,2,2,2,0,0,0,0
92,NYG,2019-12-01,240,1,95,0,3,243,79,31:17,Sun,12,13,,GNB,L 13-31,20,37,17,54.1,1,3,2.7,8.1,49.4,0,0,0.0,6.5,6.49,3.38,3.38,12.0,26,3.0,0,21,33,63.6,4,0,0,0,125.4,27,335,64,5.23,59,5.46,3,2:56,0,4,31,7,54,2,1,35.7,53.8,20,7,12,1,14,5,35.7,4,3,75.0,322,0,4,31,7,54,11,85,4,4,4,1,1,0,335,64,5.23,59,5.46,3,2:56,19,2,13,4,13,7,53.8,1,1,100.0,1,1,1,2,2,0,0,0
93,NYG,2019-12-09,182,2,73,0,0,300,118,21:59,Mon,13,14,@,PHI,L 17-23 (OT),15,30,15,50.0,2,0,6.7,0.0,94.2,2,21,6.25,6.1,5.69,7.4,6.94,12.1,32,3.7,1,33,50,66.0,2,3,25,0,95.4,20,255,52,4.9,85,4.92,0,3:20,1,7,54,4,30,1,1,16.7,42.9,11,5,6,0,12,2,16.7,0,0,,418,1,7,54,4,30,11,84,3,2,2,2,1,0,255,52,4.9,85,4.92,0,3:20,27,9,16,2,21,9,42.9,2,1,50.0,2,2,2,1,1,0,0,0
94,NYG,2019-12-15,274,2,138,3,3,262,122,31:07,Sun,14,15,,MIA,W 36-20,21,29,8,72.4,2,3,6.9,10.3,86.6,1,10,3.33,9.4,9.13,6.17,5.97,13.0,25,4.9,0,23,41,56.1,2,3,17,0,91.7,33,412,63,6.54,69,5.57,3,3:11,1,4,32,7,42,0,2,45.5,23.1,24,9,12,3,11,5,45.5,0,0,,384,1,4,32,7,42,11,74,2,2,2,3,2,0,412,63,6.54,69,5.57,3,3:11,22,7,13,2,13,3,23.1,3,1,33.3,5,5,4,0,0,0,0,1
95,NYG,2019-12-22,346,5,206,1,0,281,80,31:57,Sun,15,16,@,WAS,W 41-35 (OT),28,42,14,66.7,5,0,11.9,0.0,132.1,1,6,2.33,8.2,8.05,10.62,10.37,12.4,26,3.1,2,29,38,76.3,3,3,21,0,122.8,26,552,69,8.0,67,5.39,0,3:36,0,4,33,6,51,0,0,57.1,57.1,28,8,16,4,14,8,57.1,0,0,,361,0,4,33,6,51,10,84,5,5,5,0,0,0,552,69,8.0,67,5.39,0,3:36,25,7,16,2,14,8,57.1,0,0,,6,5,5,1,0,0,0,0
96,NYG,2019-12-29,275,1,122,1,2,279,121,28:35,Sun,16,17,,PHI,L 17-34,28,47,19,59.6,1,1,2.1,2.1,76.6,4,26,7.84,5.9,5.39,5.32,4.9,9.8,31,3.9,3,23,40,57.5,1,1,10,0,87.4,21,397,72,5.51,72,5.56,2,3:14,0,4,48,7,55,1,2,31.3,26.7,19,4,13,2,16,5,31.3,4,2,50.0,400,0,4,48,7,55,11,103,4,4,4,2,2,0,397,72,5.51,72,5.56,2,3:14,25,9,14,2,15,4,26.7,2,1,50.0,2,2,2,1,1,0,0,0
97,NYG,2020-09-14,262,2,29,0,2,208,141,28:16,Mon,1,1,,PIT,L 16-26,26,41,15,63.4,2,2,4.9,4.9,79.2,3,17,6.82,6.4,5.95,5.17,4.82,10.1,30,4.7,0,21,32,65.6,3,2,21,0,115.1,20,291,64,4.55,64,5.45,2,2:55,1,4,25,3,21,1,2,53.3,53.3,20,2,16,2,15,8,53.3,1,1,100.0,349,1,4,25,3,21,7,46,3,3,2,2,2,0,291,64,4.55,64,5.45,2,2:55,19,5,14,0,15,8,53.3,1,1,100.0,2,1,1,1,1,1,0,0
98,NYG,2020-09-20,220,0,75,1,2,169,135,25:31,Sun,2,2,@,CHI,L 13-17,25,40,15,62.5,0,1,0.0,2.5,68.9,4,21,9.09,5.5,5.0,4.38,3.98,8.8,32,4.2,0,18,28,64.3,2,4,21,2,74.9,18,295,62,4.76,64,4.75,2,3:01,2,3,10,5,48,2,1,23.1,56.3,22,4,15,3,13,3,23.1,3,3,100.0,304,2,3,10,5,48,8,58,2,2,2,2,1,0,295,62,4.76,64,4.75,2,3:01,18,7,11,0,16,9,56.3,1,1,100.0,1,1,1,3,2,0,0,0
99,NYG,2020-09-27,165,0,66,0,3,327,93,20:16,Sun,3,3,,SFO,L 9-36,17,32,15,53.1,0,1,0.0,3.1,56.6,2,14,5.88,5.2,4.85,3.75,3.53,9.7,35,2.7,3,25,36,69.4,1,2,16,0,107.1,15,231,49,4.71,73,5.75,3,3:01,0,5,28,6,45,3,3,40.0,66.7,13,3,8,2,10,4,40.0,2,1,50.0,420,0,5,28,6,45,11,73,4,3,3,4,3,0,231,49,4.71,73,5.75,3,3:01,29,7,19,3,12,8,66.7,0,0,,0,0,0,3,3,0,0,0
100,NYG,2020-10-04,159,0,136,0,1,182,58,33:18,Sun,4,4,@,LAR,L 9-17,23,36,13,63.9,0,1,0.0,2.8,65.7,5,31,12.2,4.4,3.88,3.17,2.78,6.9,23,2.5,1,25,32,78.1,1,2,18,0,100.8,25,295,66,4.47,57,4.21,1,2:43,1,4,20,1,5,3,1,30.8,38.5,19,7,11,1,13,4,30.8,2,1,50.0,240,1,4,20,1,5,5,25,2,2,2,1,1,0,295,66,4.47,57,4.21,1,2:43,15,7,8,0,13,5,38.5,1,1,100.0,0,0,0,3,3,0,0,0
101,NYG,2020-10-11,211,0,89,2,1,276,126,32:22,Sun,5,5,@,DAL,L 34-37,20,33,13,60.6,0,0,0.0,0.0,80.6,2,11,5.71,6.4,6.03,6.39,6.03,10.6,29,4.3,2,24,33,72.7,1,2,12,1,95.0,27,300,62,4.84,64,6.28,1,3:18,2,8,81,3,25,4,3,53.8,55.6,20,7,11,2,13,7,53.8,0,0,,402,2,8,81,3,25,11,106,4,4,4,3,3,0,300,62,4.84,64,6.28,1,3:18,28,9,15,4,9,5,55.6,0,0,,3,2,2,4,4,1,1,0
102,NYG,2020-10-18,108,1,132,0,1,251,86,26:30,Sun,6,6,,WAS,W 20-19,12,19,7,63.2,1,1,5.3,5.3,74.9,1,4,5.0,5.7,5.4,4.37,4.15,9.0,24,3.6,0,31,42,73.8,2,3,29,1,94.4,26,240,46,5.22,69,4.88,1,3:02,2,4,30,8,50,2,2,63.6,53.3,16,5,8,3,11,7,63.6,0,0,,337,2,4,30,8,50,12,80,2,1,1,3,2,0,240,46,5.22,69,4.88,1,3:02,24,6,16,2,15,8,53.3,2,2,100.0,2,2,2,2,2,0,0,0
103,NYG,2020-10-22,165,2,160,1,3,346,96,27:22,Thu,7,7,@,PHI,L 21-22,20,30,10,66.7,2,1,6.7,3.3,91.9,3,22,9.09,5.5,5.0,5.33,4.85,8.3,26,3.7,1,25,43,58.1,2,3,13,1,89.9,22,325,55,5.91,72,6.14,3,3:14,1,9,62,7,75,0,1,30.0,30.8,17,6,8,3,10,3,30.0,0,0,,442,1,9,62,7,75,16,137,3,1,1,2,1,0,325,55,5.91,72,6.14,3,3:14,27,8,16,3,13,4,30.8,2,1,50.0,3,3,3,0,0,0,0,0
104,NYG,2020-11-02,256,2,101,1,2,263,81,29:50,Mon,8,8,,TAM,L 23-25,26,42,16,61.9,2,2,4.8,4.8,76.9,3,18,6.67,6.1,5.69,4.9,4.58,9.8,24,3.4,0,28,40,70.0,2,2,16,0,104.5,24,357,69,5.17,66,5.21,2,3:08,1,7,73,3,20,1,4,36.4,33.3,24,6,17,1,11,4,36.4,2,2,100.0,344,1,7,73,3,20,10,93,2,1,1,4,4,0,357,69,5.17,66,5.21,2,3:08,23,3,18,2,12,4,33.3,1,1,100.0,3,2,2,1,1,1,0,0
105,NYG,2020-11-08,184,1,166,1,0,365,37,36:27,Sun,9,9,@,WAS,W 23-20,23,34,11,67.6,1,0,2.9,0.0,94.2,5,28,12.82,5.4,4.72,6.0,5.23,8.0,9,4.1,1,29,39,74.4,1,2,22,3,79.5,35,350,74,4.73,50,8.04,0,2:57,5,4,40,6,45,3,2,40.0,37.5,22,12,9,1,15,6,40.0,1,0,0.0,402,5,4,40,6,45,10,85,2,2,2,2,2,0,350,74,4.73,50,8.04,0,2:57,19,3,15,1,8,3,37.5,0,0,,2,2,2,3,3,0,0,0
106,NYG,2020-11-15,231,0,151,3,0,190,156,31:43,Sun,10,10,,PHI,W 27-17,21,28,7,75.0,0,0,0.0,0.0,100.9,3,13,9.68,8.3,7.45,8.25,7.45,11.0,23,6.8,2,21,37,56.8,0,3,18,0,70.8,36,382,67,5.7,63,5.49,0,3:05,0,7,64,11,74,2,1,35.7,0.0,22,7,12,3,14,5,35.7,2,1,50.0,346,0,7,64,11,74,18,138,2,0,0,1,1,0,382,67,5.7,63,5.49,0,3:05,22,9,11,2,9,0,0.0,3,1,33.3,3,3,3,2,2,0,0,0
107,NYG,2020-11-29,244,0,142,1,1,115,40,37:26,Sun,11,12,@,CIN,W 19-17,22,38,16,57.9,0,0,0.0,0.0,77.1,0,0,0.0,6.4,6.42,6.42,6.42,11.1,15,2.7,0,17,29,58.6,1,2,21,1,64.6,42,386,80,4.83,46,3.37,1,2:58,3,5,51,3,27,4,1,42.9,30.0,19,8,11,0,21,9,42.9,3,3,100.0,155,3,5,51,3,27,8,78,2,2,2,1,1,0,386,80,4.83,46,3.37,1,2:58,11,4,5,2,10,3,30.0,1,1,100.0,1,1,1,4,4,0,0,0
108,NYG,2020-12-06,100,1,190,1,1,216,111,29:49,Sun,12,13,@,SEA,W 17-12,13,22,9,59.1,1,1,4.5,4.5,67.4,2,5,8.33,4.5,4.17,3.41,3.13,7.7,22,5.0,0,27,43,62.8,1,5,47,1,73.4,31,290,55,5.27,70,4.67,1,3:04,2,6,35,6,41,1,1,25.0,30.8,13,7,6,0,12,3,25.0,0,0,,327,2,6,35,6,41,12,76,1,1,1,1,1,1,290,55,5.27,70,4.67,1,3:04,21,6,13,2,13,4,30.8,2,0,0.0,2,1,0,1,1,1,1,0
109,NYG,2020-12-13,81,0,78,1,3,231,159,22:07,Sun,13,14,,ARI,L 7-26,13,24,11,54.2,0,0,0.0,0.0,72.4,8,64,25.0,3.4,2.53,3.38,2.53,6.2,43,3.7,1,24,35,68.6,1,1,13,0,96.2,17,159,49,3.24,79,4.94,3,3:07,0,2,10,4,22,0,4,25.0,38.9,10,3,7,0,12,3,25.0,1,1,100.0,390,0,2,10,4,22,6,32,2,2,2,4,4,0,159,49,3.24,79,4.94,3,3:07,22,10,12,0,18,7,38.9,2,1,50.0,1,1,1,0,0,0,0,0
110,NYG,2020-12-20,214,0,74,0,0,286,106,25:57,Sun,14,15,,CLE,L 6-20,19,32,13,59.4,0,0,0.0,0.0,80.3,1,7,3.03,6.7,6.48,6.69,6.48,11.3,30,3.5,1,27,32,84.4,2,1,11,0,124.7,21,288,54,5.33,63,6.22,0,2:47,0,2,25,6,60,2,0,45.5,69.2,14,4,10,0,11,5,45.5,2,0,0.0,392,0,2,25,6,60,8,85,3,3,2,0,0,0,288,54,5.33,63,6.22,0,2:47,24,8,16,0,13,9,69.2,1,0,0.0,0,0,0,2,2,0,0,0
111,NYG,2020-12-27,215,1,54,0,0,183,249,24:51,Sun,15,16,@,BAL,L 13-27,24,41,17,58.5,1,0,2.4,0.0,84.6,6,37,12.77,5.2,4.57,5.73,5.0,9.0,40,6.2,1,17,26,65.4,2,0,0,0,111.5,12,269,59,4.56,66,6.55,0,3:04,1,5,35,10,65,2,2,10.0,72.7,24,4,16,4,10,1,10.0,3,1,33.3,432,1,5,35,10,65,15,100,3,3,3,2,2,0,269,59,4.56,66,6.55,0,3:04,25,15,10,0,11,8,72.7,0,0,,1,1,1,2,2,0,0,0
112,NYG,2021-01-03,211,2,125,1,2,199,108,27:27,Sun,16,17,,DAL,W 23-19,17,25,8,68.0,2,1,8.0,4.0,106.9,2,18,7.41,8.4,7.81,8.24,7.63,12.4,27,4.0,1,29,47,61.7,0,6,45,1,62.3,28,336,55,6.11,80,3.84,2,3:15,1,6,45,6,58,1,4,0.0,35.3,22,6,13,3,7,0,0.0,0,0,,307,1,6,45,6,58,12,103,1,1,1,4,4,0,336,55,6.11,80,3.84,2,3:15,26,8,16,2,17,6,35.3,1,1,100.0,3,3,2,1,1,0,0,0
113,NYG,2021-09-12,254,1,60,1,1,255,165,24:52,Sun,1,1,,DEN,L 13-27,22,37,15,59.5,1,0,2.7,0.0,90.7,2,13,5.13,6.9,6.51,7.41,7.03,11.5,28,5.9,1,28,36,77.8,2,2,9,0,114.7,20,314,59,5.32,66,6.36,1,2:53,1,4,48,5,51,0,2,50.0,46.7,19,3,13,3,12,6,50.0,3,1,33.3,420,1,4,48,5,51,9,99,3,3,3,2,2,0,314,59,5.32,66,6.36,1,2:53,24,4,17,3,15,7,46.7,3,3,100.0,2,1,1,0,0,0,0,0
114,NYG,2021-09-16,228,1,163,1,0,320,87,31:44,Thu,2,2,@,WAS,L 29-30,22,32,10,68.8,1,0,3.1,0.0,102.2,4,21,11.11,7.1,6.33,7.75,6.89,10.4,22,4.0,1,34,46,73.9,2,1,16,1,98.1,28,391,64,6.11,69,5.9,0,3:19,1,11,81,9,80,5,3,33.3,30.8,21,7,10,4,12,4,33.3,0,0,,407,1,11,81,9,80,20,161,3,3,3,3,3,0,391,64,6.11,69,5.9,0,3:19,25,8,13,4,13,4,30.8,2,2,100.0,2,2,2,5,5,0,0,0
115,NYG,2021-09-26,246,0,100,1,1,227,69,31:51,Sun,3,3,,ATL,L 14-17,24,35,11,68.6,0,0,0.0,0.0,90.9,2,20,5.41,7.0,6.65,7.03,6.65,10.3,20,3.5,0,27,36,75.0,2,3,16,0,109.4,27,346,64,5.41,59,5.02,1,2:59,1,8,53,4,28,2,1,50.0,38.5,21,7,12,2,14,7,50.0,0,0,,296,1,8,53,4,28,12,81,2,2,2,1,1,0,346,64,5.41,59,5.02,1,2:59,18,3,12,3,13,5,38.5,0,0,,1,0,0,2,2,1,1,0
116,NYG,2021-10-03,402,2,83,1,1,235,170,27:35,Sun,4,4,@,NOR,W 27-21 (OT),28,40,12,70.0,2,1,5.0,2.5,108.5,0,0,0.0,10.1,10.05,9.93,9.93,14.4,39,4.4,2,19,26,73.1,1,0,0,1,97.4,20,485,60,8.08,65,6.23,1,3:12,1,3,25,5,35,2,0,36.4,61.5,21,4,17,0,11,4,36.4,0,0,,405,1,3,25,5,35,8,60,3,3,3,1,0,0,485,60,8.08,65,6.23,1,3:12,21,9,12,0,13,8,61.5,1,0,0.0,3,1,1,3,2,1,1,0
117,NYG,2021-10-10,294,1,73,1,2,314,201,27:48,Sun,5,5,@,DAL,L 20-44,21,39,18,53.8,1,2,2.6,5.1,65.5,0,0,0.0,7.5,7.54,5.74,5.74,14.0,39,5.2,1,23,33,69.7,3,2,10,1,117.5,25,367,64,5.73,74,6.96,2,3:14,2,5,48,8,58,2,3,30.8,57.1,20,3,15,2,13,4,30.8,3,2,66.7,515,2,5,48,8,58,13,106,5,5,5,3,3,0,367,64,5.73,74,6.96,2,3:14,26,10,13,3,14,8,57.1,2,1,50.0,2,2,2,3,2,0,0,0
118,NYG,2021-10-17,201,0,60,1,4,234,131,27:38,Sun,6,6,,LAR,L 11-38,29,51,22,56.9,0,3,0.0,5.9,44.7,4,41,7.27,3.9,3.65,1.29,1.2,6.9,34,3.9,1,22,30,73.3,4,2,17,2,107.5,18,261,73,3.58,66,5.53,4,3:02,2,5,27,7,50,1,1,26.7,18.2,21,4,15,2,15,4,26.7,4,2,50.0,365,2,5,27,7,50,12,77,5,5,5,1,1,0,261,73,3.58,66,5.53,4,3:02,22,6,15,1,11,2,18.2,2,2,100.0,1,0,0,1,1,1,1,0
119,NYG,2021-10-24,199,1,103,1,0,117,56,34:35,Sun,7,7,,CAR,W 25-3,24,34,10,70.6,1,0,2.9,0.0,97.5,2,20,5.56,5.9,5.53,6.44,6.08,8.3,17,3.3,0,19,39,48.7,0,6,28,1,44.5,31,302,67,4.51,62,2.79,0,3:01,1,8,60,7,37,3,1,43.8,13.3,21,7,11,3,16,7,43.8,1,0,0.0,173,1,8,60,7,37,15,97,0,0,0,1,1,0,302,67,4.51,62,2.79,0,3:01,11,3,8,0,15,2,13.3,4,2,50.0,2,2,2,3,3,0,0,1
120,NYG,2021-11-01,228,2,72,0,1,261,107,25:22,Mon,8,8,@,KAN,L 17-20,23,33,10,69.7,2,1,6.1,3.0,98.2,3,13,8.33,6.9,6.33,6.76,6.19,9.9,27,4.0,1,29,48,60.4,1,2,14,1,73.4,20,300,56,5.36,77,4.78,1,3:05,2,10,88,12,103,1,2,33.3,41.7,18,3,10,5,12,4,33.3,2,1,50.0,368,2,10,88,12,103,22,191,2,2,2,2,2,0,300,56,5.36,77,4.78,1,3:05,29,10,17,2,12,5,41.7,0,0,,2,2,2,1,1,0,0,0
