Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,HOU,2015-12-27,202,2,128,1,1,227,30,36:13,Sun,15,16,@,TEN,W 34-6,16,26,10,61.5,2,0,7.7,0.0,112.2,1,5,3.7,7.8,7.48,9.31,8.96,12.6,11,2.7,0,27,51,52.9,1,1,7,1,63.1,42,330,69,4.78,63,4.08,1,3:03,4,4,28,4,43,2,0,43.8,25.0,19,5,13,1,16,7,43.8,0,0,,257,4,4,28,4,43,8,71,1,0,0,0,0,0,330,69,4.78,63,4.08,1,3:03,13,1,12,0,16,4,25.0,1,1,100.0,4,4,4,2,2,0,0,0
32,HOU,2016-01-03,242,1,160,1,1,183,32,35:37,Sun,16,17,,JAX,W 30-6,25,41,16,61.0,1,1,2.4,2.4,76.2,2,7,4.65,5.9,5.63,5.29,5.05,9.7,14,2.3,0,17,32,53.1,0,8,56,2,44.1,31,402,74,5.43,54,3.98,1,3:05,4,9,55,7,53,3,2,47.1,8.3,25,9,13,3,17,8,47.1,1,0,0.0,215,4,9,55,7,53,16,108,0,0,0,2,2,0,402,74,5.43,54,3.98,1,3:05,11,1,9,1,12,1,8.3,2,1,50.0,3,3,3,4,3,0,0,0
33,HOU,2016-09-11,215,2,129,0,1,185,73,36:19,Sun,1,1,,CHI,W 23-14,22,35,13,62.9,2,1,5.7,2.9,89.1,2,16,5.41,6.1,5.81,6.0,5.68,9.8,20,3.7,1,16,29,55.2,1,5,31,1,71.8,35,344,72,4.78,54,4.78,1,2:58,1,6,69,4,30,3,0,60.0,30.8,17,5,12,0,20,12,60.0,0,0,,258,1,6,69,4,30,10,99,2,2,2,0,0,0,344,72,4.78,54,4.78,1,2:58,14,3,10,1,13,4,30.8,2,0,0.0,2,2,2,3,3,0,0,0
34,HOU,2016-09-18,254,1,97,0,2,172,119,33:59,Sun,2,2,,KAN,W 19-12,19,33,14,57.6,1,2,3.0,6.1,68.8,2,14,5.71,7.7,7.26,5.58,5.26,13.4,19,6.3,0,20,37,54.1,0,4,14,0,66.5,34,351,69,5.09,60,4.85,2,3:15,3,5,44,9,77,4,4,26.7,21.4,15,2,12,1,15,4,26.7,1,1,100.0,291,3,5,44,9,77,14,121,0,0,0,4,4,0,351,69,5.09,60,4.85,2,3:15,14,3,10,1,14,3,21.4,0,0,,1,1,1,5,4,0,0,0
35,HOU,2016-09-22,175,0,109,0,3,97,185,31:22,Thu,3,3,@,NWE,L 0-27,24,41,17,58.5,0,1,0.0,2.4,60.6,2,21,4.65,4.3,4.07,3.17,3.02,7.3,39,4.7,3,11,19,57.9,0,1,6,0,71.6,27,284,70,4.06,59,4.78,3,3:02,0,6,43,3,15,0,2,40.0,28.6,19,9,10,0,15,6,40.0,3,0,0.0,282,0,6,43,3,15,9,58,3,3,3,2,2,0,284,70,4.06,59,4.78,3,3:02,15,8,4,3,14,4,28.6,0,0,,0,0,0,0,0,0,0,0
36,HOU,2016-10-02,244,2,115,0,2,196,124,28:18,Sun,4,4,,TEN,W 27-20,25,37,12,67.6,2,2,5.4,5.4,82.5,1,10,2.63,6.6,6.42,5.24,5.11,9.8,32,3.9,2,13,29,44.8,0,1,6,1,53.2,24,359,62,5.79,62,5.16,2,3:08,1,6,59,11,93,2,2,41.7,46.7,21,6,13,2,12,5,41.7,1,0,0.0,320,1,6,59,11,93,17,152,2,2,2,2,2,0,359,62,5.79,62,5.16,2,3:08,16,8,7,1,15,7,46.7,1,0,0.0,3,3,3,3,2,0,0,0
37,HOU,2016-10-09,155,1,59,0,1,255,96,22:32,Sun,5,5,@,MIN,L 13-31,19,42,23,45.2,1,1,2.4,2.4,56.1,4,29,8.7,3.7,3.37,3.1,2.83,8.2,37,2.6,1,22,30,73.3,2,2,16,0,120.8,14,214,60,3.57,69,5.09,1,3:01,0,4,15,9,97,2,1,7.7,50.0,16,4,8,4,13,1,7.7,1,0,0.0,351,0,4,15,9,97,13,112,4,4,4,1,1,0,214,60,3.57,69,5.09,1,3:01,22,8,13,1,14,7,50.0,0,0,,1,1,1,3,2,0,0,0
38,HOU,2016-10-16,256,2,158,1,1,231,161,30:17,Sun,6,6,,IND,W 26-23 (OT),25,39,14,64.1,2,1,5.1,2.6,90.7,1,13,2.5,6.6,6.4,6.44,6.28,10.2,32,5.0,1,21,32,65.6,1,3,21,1,84.2,28,414,68,6.09,67,5.85,1,3:35,1,7,59,7,42,2,3,45.5,35.7,26,10,15,1,11,5,45.5,0,0,,392,1,7,59,7,42,14,101,2,2,2,3,3,0,414,68,6.09,67,5.85,1,3:35,19,9,9,1,14,5,35.7,1,0,0.0,3,3,2,2,2,0,0,0
39,HOU,2016-10-24,131,0,140,0,2,157,190,29:22,Mon,7,7,@,DEN,L 9-27,22,41,19,53.7,0,0,0.0,0.0,60.1,1,0,2.38,3.2,3.12,3.2,3.12,6.0,35,5.4,2,14,25,56.0,1,0,0,0,88.2,25,271,67,4.04,60,5.78,2,3:05,0,2,15,7,83,3,2,38.9,27.3,14,5,8,1,18,7,38.9,2,0,0.0,347,0,2,15,7,83,9,98,3,3,3,2,2,0,271,67,4.04,60,5.78,2,3:05,19,11,8,0,11,3,27.3,0,0,,0,0,0,3,3,0,0,0
40,HOU,2016-10-30,164,1,105,1,1,231,58,33:58,Sun,8,8,,DET,W 20-13,20,29,9,69.0,1,1,3.4,3.4,83.4,3,22,9.38,5.7,5.13,4.79,4.34,8.2,14,4.1,0,27,41,65.9,1,1,9,0,88.6,31,269,63,4.27,56,5.16,1,2:54,0,6,49,8,75,2,2,40.0,27.3,20,8,10,2,15,6,40.0,1,1,100.0,289,0,6,49,8,75,14,124,1,1,1,3,2,0,269,63,4.27,56,5.16,1,2:54,19,2,13,4,11,3,27.3,1,0,0.0,2,2,2,2,2,0,0,0
41,HOU,2016-11-13,92,2,181,0,0,247,80,27:50,Sun,9,10,@,JAX,W 24-21,14,27,13,51.9,2,0,7.4,0.0,85.3,1,7,3.57,3.4,3.29,4.89,4.71,6.6,22,3.6,0,32,49,65.3,2,2,18,1,82.6,33,273,61,4.48,73,4.48,0,3:00,2,4,89,4,48,1,2,46.7,58.8,16,9,6,1,15,7,46.7,1,0,0.0,327,2,4,89,4,48,8,137,2,1,1,2,2,0,273,61,4.48,73,4.48,0,3:00,23,3,18,2,17,10,58.8,1,0,0.0,3,3,3,3,1,0,0,0
42,HOU,2016-11-21,230,1,124,1,2,295,30,36:27,Mon,10,11,@,LVR,L 20-27,26,39,13,66.7,1,1,2.6,2.6,81.5,2,13,4.88,5.9,5.61,5.26,5.0,8.8,20,1.5,0,21,31,67.7,3,0,0,1,117.0,33,354,74,4.78,51,6.37,2,3:22,1,7,101,4,21,2,2,50.0,36.4,22,6,14,2,16,8,50.0,2,1,50.0,325,1,7,101,4,21,11,122,3,3,3,2,2,0,354,74,4.78,51,6.37,2,3:22,16,3,9,4,11,4,36.4,2,1,50.0,2,2,2,2,2,0,0,0
43,HOU,2016-11-27,239,0,114,1,4,235,67,30:01,Sun,11,12,,LAC,L 13-21,22,37,15,59.5,0,3,0.0,8.1,45.6,1,7,2.63,6.5,6.29,2.81,2.74,10.9,18,3.7,0,22,30,73.3,3,1,7,1,115.3,27,353,65,5.43,49,6.16,4,3:04,1,9,58,10,78,2,0,36.4,36.4,22,6,14,2,11,4,36.4,2,1,50.0,302,1,9,58,10,78,19,136,3,3,3,1,0,0,353,65,5.43,49,6.16,4,3:04,18,5,9,4,11,4,36.4,0,0,,1,1,1,2,2,0,0,0
44,HOU,2016-12-04,184,2,123,0,1,200,109,31:31,Sun,12,13,@,GNB,L 13-21,22,35,13,62.9,2,0,5.7,0.0,97.6,2,18,5.41,5.3,4.97,6.4,6.05,8.4,26,4.2,1,20,30,66.7,2,1,9,0,107.6,27,307,64,4.8,57,5.42,1,3:08,1,3,12,4,30,0,0,40.0,33.3,17,8,9,0,15,6,40.0,2,1,50.0,309,1,3,12,4,30,7,42,3,3,3,0,0,0,307,64,4.8,57,5.42,1,3:08,16,7,9,0,12,4,33.3,2,1,50.0,2,2,1,0,0,0,0,0
45,HOU,2016-12-11,131,0,185,1,1,265,83,36:05,Sun,13,14,@,IND,W 22-17,14,24,10,58.3,0,1,0.0,4.2,58.9,2,16,7.69,5.5,5.04,3.58,3.31,9.4,15,5.5,0,24,45,53.3,2,1,11,2,67.4,41,316,67,4.72,61,5.7,1,3:12,3,7,124,9,59,5,1,35.7,41.7,20,8,8,4,14,5,35.7,0,0,,348,3,7,124,9,59,16,183,2,2,2,2,1,0,316,67,4.72,61,5.7,1,3:12,21,5,13,3,12,5,41.7,1,0,0.0,1,1,1,5,5,0,0,0
46,HOU,2016-12-18,308,0,79,1,2,83,67,36:42,Sun,14,15,,JAX,W 21-20,29,47,18,61.7,0,2,0.0,4.3,63.1,0,0,0.0,6.6,6.55,4.64,4.64,10.6,20,3.4,1,12,28,42.9,0,2,9,1,35.4,31,387,78,4.96,50,3.0,2,3:22,1,6,71,12,91,4,2,28.6,23.1,23,6,13,4,14,4,28.6,1,0,0.0,150,1,6,71,12,91,18,162,2,2,2,2,2,0,387,78,4.96,50,3.0,2,3:22,9,3,4,2,13,3,23.1,1,0,0.0,1,1,1,4,4,0,0,1
47,HOU,2016-12-24,155,0,95,1,0,244,50,31:06,Sat,15,16,,CIN,W 12-10,18,29,11,62.1,0,0,0.0,0.0,79.1,4,21,12.12,5.3,4.7,5.34,4.7,8.6,19,2.6,0,28,41,68.3,1,3,24,1,81.8,24,250,57,4.39,63,4.67,0,2:43,1,3,25,6,60,2,1,28.6,43.8,17,4,8,5,14,4,28.6,0,0,,294,1,3,25,6,60,9,85,1,1,1,2,1,0,250,57,4.39,63,4.67,0,2:43,15,3,12,0,16,7,43.8,1,1,100.0,1,1,0,2,2,0,0,0
48,HOU,2017-01-01,243,1,46,1,1,133,103,29:08,Sun,16,17,@,TEN,L 17-24,26,48,22,54.2,1,0,2.1,0.0,78.3,4,35,7.69,5.1,4.67,5.48,5.06,9.3,29,3.6,1,16,26,61.5,1,4,17,1,71.5,22,289,74,3.91,59,4.0,1,3:11,1,6,35,7,50,1,1,20.0,60.0,20,6,13,1,15,3,20.0,6,4,66.7,236,1,6,35,7,50,13,85,3,3,3,1,1,0,289,74,3.91,59,4.0,1,3:11,16,6,9,1,15,9,60.0,0,0,,2,2,2,2,1,0,0,0
49,HOU,2017-09-10,110,1,93,0,4,125,155,29:55,Sun,1,1,,JAX,L 7-29,19,36,17,52.8,1,1,2.8,2.8,62.7,10,54,21.74,3.1,2.39,2.36,1.85,5.8,39,4.0,1,11,21,52.4,1,0,0,0,86.4,23,203,69,2.94,60,4.67,4,3:06,0,9,94,10,89,0,3,41.7,25.0,23,4,11,8,12,5,41.7,1,0,0.0,280,0,9,94,10,89,19,183,3,3,2,4,3,0,203,69,2.94,60,4.67,4,3:06,19,7,8,4,12,3,25.0,1,1,100.0,1,1,1,0,0,0,0,0
50,HOU,2017-09-14,98,0,168,1,0,213,82,32:15,Thu,2,2,@,CIN,W 13-9,15,24,9,62.5,0,0,0.0,0.0,75.9,3,27,11.11,4.1,3.63,4.08,3.63,6.5,24,3.4,0,20,35,57.1,0,3,11,0,75.1,35,266,62,4.29,62,4.76,0,3:04,1,9,61,7,45,2,3,26.7,26.7,14,6,6,2,15,4,26.7,0,0,,295,1,9,61,7,45,16,106,0,0,0,3,3,0,266,62,4.29,62,4.76,0,3:04,12,4,8,0,15,4,26.7,2,1,50.0,1,1,1,2,2,0,0,0
51,HOU,2017-09-24,292,2,125,0,2,337,59,33:38,Sun,3,3,@,NWE,L 33-36,22,33,11,66.7,2,2,6.1,6.1,90.6,2,9,5.71,8.8,8.34,7.33,6.91,13.3,20,3.0,0,25,35,71.4,5,5,41,0,141.3,32,417,67,6.22,60,6.6,2,3:19,1,10,60,5,69,4,0,42.9,46.2,23,7,13,3,14,6,42.9,0,0,,396,1,10,60,5,69,15,129,5,4,4,0,0,0,417,67,6.22,60,6.6,2,3:19,21,1,16,4,13,6,46.2,0,0,,3,3,3,4,4,0,0,0
52,HOU,2017-10-01,272,4,173,2,1,109,86,39:41,Sun,4,4,,TEN,W 57-14,25,34,9,73.5,4,1,11.8,2.9,125.0,2,11,5.56,8.0,7.56,9.03,8.53,10.9,19,4.5,2,10,20,50.0,0,2,8,4,26.9,42,445,78,5.71,41,4.76,1,2:56,5,3,20,6,88,3,0,50.0,25.0,33,10,19,4,12,6,50.0,1,1,100.0,195,5,3,20,6,88,9,108,2,2,2,0,0,0,445,78,5.71,41,4.76,1,2:56,9,3,6,0,8,2,25.0,0,0,,7,7,6,3,3,0,0,0
53,HOU,2017-10-08,248,5,144,0,1,323,127,21:43,Sun,5,5,,KAN,L 34-42,16,31,15,51.6,5,0,16.1,0.0,119.8,3,13,8.82,8.0,7.29,11.23,10.24,15.5,35,3.6,0,29,37,78.4,3,1,1,0,130.1,23,392,57,6.88,73,6.16,1,3:24,0,7,59,6,64,0,5,30.0,56.3,20,6,13,1,10,3,30.0,1,1,100.0,450,0,7,59,6,64,13,123,4,3,3,5,5,0,392,57,6.88,73,6.16,1,3:24,29,5,21,3,16,9,56.3,0,0,,5,2,2,0,0,3,1,0
54,HOU,2017-10-15,217,3,123,0,1,113,134,29:04,Sun,6,6,,CLE,W 33-17,17,29,12,58.6,3,1,10.3,3.4,103.4,1,8,3.33,7.5,7.23,8.0,7.73,12.8,22,6.1,0,20,37,54.1,1,4,27,3,35.1,33,340,63,5.4,63,3.92,1,2:59,3,4,44,11,72,1,1,38.5,21.4,18,4,12,2,13,5,38.5,0,0,,247,3,4,44,11,72,15,116,2,2,2,1,1,0,340,63,5.4,63,3.92,1,2:59,16,7,7,2,14,3,21.4,0,0,,4,3,2,1,1,1,1,1
55,HOU,2017-10-29,367,4,142,1,3,446,33,30:22,Sun,7,8,@,SEA,L 38-41,19,30,11,63.3,4,3,13.3,10.0,106.9,5,35,14.29,12.2,10.49,10.4,8.91,19.3,21,1.6,0,26,41,63.4,4,2,6,1,122.6,34,509,69,7.38,64,7.48,3,3:19,1,8,93,10,120,1,2,20.0,41.7,25,8,15,2,10,2,20.0,1,1,100.0,479,1,8,93,10,120,18,213,5,5,5,2,2,0,509,69,7.38,64,7.48,3,3:19,21,3,15,3,12,5,41.7,0,0,,5,5,5,1,1,0,0,0
56,HOU,2017-11-05,194,1,94,0,1,279,92,29:01,Sun,8,9,,IND,L 14-20,19,44,25,43.2,1,0,2.3,0.0,66.4,2,25,4.35,4.4,4.22,4.86,4.65,10.2,28,3.3,0,20,30,66.7,2,3,29,0,118.6,21,288,67,4.3,61,6.08,1,3:12,1,7,74,6,68,0,2,28.6,28.6,19,6,11,2,14,4,28.6,1,0,0.0,371,1,7,74,6,68,13,142,2,2,2,2,2,0,288,67,4.3,61,6.08,1,3:12,17,7,8,2,14,4,28.6,0,0,,2,2,2,1,0,0,0,0
57,HOU,2017-11-12,194,1,89,0,4,339,104,28:29,Sun,9,10,@,LAR,L 7-33,18,36,18,50.0,1,2,2.8,5.6,55.4,3,27,7.69,5.4,4.97,3.44,3.18,10.8,25,4.2,0,26,38,68.4,3,3,22,0,122.6,25,283,64,4.42,66,6.71,4,3:06,0,8,60,10,86,0,4,33.3,37.5,17,3,9,5,12,4,33.3,1,0,0.0,443,0,8,60,10,86,18,146,3,3,3,4,4,0,283,64,4.42,66,6.71,4,3:06,19,6,13,0,16,6,37.5,1,0,0.0,1,1,1,1,0,0,0,0
58,HOU,2017-11-19,223,2,134,2,2,244,48,33:46,Sun,10,11,,ARI,W 31-21,22,32,10,68.8,2,1,6.3,3.1,97.1,1,7,3.03,7.0,6.76,6.81,6.61,10.1,18,2.7,0,22,34,64.7,3,2,13,2,90.8,34,357,67,5.33,54,5.41,2,3:11,2,6,42,10,90,1,0,53.3,30.0,22,7,12,3,15,8,53.3,0,0,,292,2,6,42,10,90,16,132,3,3,3,0,0,0,357,67,5.33,54,5.41,2,3:11,17,1,14,2,10,3,30.0,1,0,0.0,4,4,4,1,1,0,0,0
59,HOU,2017-11-27,237,0,66,1,3,155,139,30:16,Mon,11,12,@,BAL,L 16-23,22,37,15,59.5,0,2,0.0,5.4,57.5,2,15,5.13,6.4,6.08,3.97,3.77,10.8,31,4.5,2,21,33,63.6,0,1,8,0,74.7,25,303,64,4.73,65,4.52,3,3:06,0,6,36,7,89,3,3,42.9,21.4,20,4,11,5,14,6,42.9,0,0,,294,0,6,36,7,89,13,125,2,2,2,3,3,0,303,64,4.73,65,4.52,3,3:06,17,7,7,3,14,3,21.4,2,2,100.0,1,1,1,3,3,0,0,0
60,HOU,2017-12-03,331,1,53,0,1,146,198,33:49,Sun,12,13,@,TEN,L 13-24,31,49,18,63.3,1,1,2.0,2.0,84.1,4,34,7.55,6.8,6.25,6.24,5.77,10.7,25,7.9,2,15,23,65.2,1,2,4,0,97.4,22,384,75,5.12,50,6.88,1,3:29,1,11,85,7,63,2,1,50.0,45.5,24,3,17,4,16,8,50.0,1,1,100.0,344,1,11,85,7,63,18,148,3,3,3,2,1,0,384,75,5.12,50,6.88,1,3:29,19,9,8,2,11,5,45.5,1,1,100.0,1,1,1,4,2,0,0,0
61,HOU,2017-12-10,221,2,90,0,1,314,102,25:11,Sun,13,14,,SFO,L 16-26,20,38,18,52.6,2,0,5.3,0.0,89.6,3,17,7.32,5.8,5.39,6.87,6.37,11.1,31,3.3,1,20,33,60.6,1,2,20,1,89.7,23,311,64,4.86,66,6.3,1,3:19,1,8,81,11,87,1,4,23.1,18.2,18,4,12,2,13,3,23.1,2,1,50.0,416,1,8,81,11,87,19,168,2,2,2,4,4,0,311,64,4.86,66,6.3,1,3:19,20,4,12,4,11,2,18.2,0,0,,2,2,1,2,1,0,0,0
62,HOU,2017-12-17,99,1,87,0,1,326,138,26:42,Sun,14,15,@,JAX,L 7-45,12,31,19,38.7,1,1,3.2,3.2,48.9,4,29,11.43,3.2,2.83,2.39,2.11,8.3,38,3.6,3,21,29,72.4,3,1,0,0,143.7,21,186,56,3.32,68,6.82,1,3:16,0,14,127,8,54,0,1,25.0,30.0,9,3,6,0,16,4,25.0,0,0,,464,0,14,127,8,54,22,181,6,6,6,1,1,0,186,56,3.32,68,6.82,1,3:16,25,8,14,3,10,3,30.0,0,0,,1,1,1,0,0,0,0,0
63,HOU,2017-12-25,51,1,176,0,2,226,104,29:04,Mon,15,16,,PIT,L 6-34,8,17,9,47.1,1,1,5.9,5.9,59.2,7,42,29.17,3.0,2.13,1.53,1.08,6.4,28,3.7,2,20,30,66.7,2,0,0,0,111.2,28,227,52,4.37,58,5.69,2,2:56,0,7,80,4,24,0,2,25.0,58.3,13,7,5,1,12,3,25.0,1,0,0.0,330,0,7,80,4,24,11,104,4,4,4,2,2,0,227,52,4.37,58,5.69,2,2:56,20,6,12,2,12,7,58.3,0,0,,1,0,0,0,0,1,0,0
64,HOU,2017-12-31,124,0,85,1,1,104,146,28:47,Sun,16,17,@,IND,L 13-22,14,24,10,58.3,0,1,0.0,4.2,57.1,2,13,7.69,5.2,4.77,3.29,3.04,8.9,36,4.1,1,15,25,60.0,1,1,10,0,82.7,27,209,53,3.94,62,4.03,1,2:50,0,7,34,4,20,2,2,45.5,46.2,15,4,8,3,11,5,45.5,0,0,,250,0,7,34,4,20,11,54,2,2,2,2,2,1,209,53,3.94,62,4.03,1,2:50,20,10,7,3,13,6,46.2,0,0,,1,1,1,2,2,0,0,0
65,HOU,2018-09-09,158,1,167,1,2,267,122,28:50,Sun,1,1,@,NWE,L 20-27,17,34,17,50.0,1,1,2.9,2.9,62.9,3,18,8.11,4.6,4.27,3.91,3.59,9.3,31,3.9,0,26,39,66.7,3,2,10,1,101.1,34,325,71,4.58,72,5.4,2,3:12,3,6,44,6,36,2,2,18.2,28.6,21,10,8,3,11,2,18.2,1,0,0.0,389,3,6,44,6,36,12,80,3,3,3,2,2,0,325,71,4.58,72,5.4,2,3:12,23,5,16,2,14,4,28.6,1,1,100.0,2,2,2,2,2,0,0,0
66,HOU,2018-09-16,289,2,148,0,1,183,100,29:38,Sun,2,2,@,TEN,L 17-20,22,32,10,68.8,2,1,6.3,3.1,107.6,4,21,11.11,9.0,8.03,8.88,7.89,13.1,34,2.9,0,15,22,68.2,2,1,8,0,123.9,26,437,62,7.05,57,4.96,1,2:57,0,11,88,8,70,1,2,45.5,33.3,21,6,13,2,11,5,45.5,0,0,,283,0,11,88,8,70,19,158,2,2,2,2,2,0,437,62,7.05,57,4.96,1,2:57,15,7,7,1,15,5,33.3,2,2,100.0,2,2,2,2,1,0,0,0
67,HOU,2018-09-23,368,2,59,0,2,265,114,24:30,Sun,3,3,,NYG,L 22-27,24,40,16,60.0,2,1,5.0,2.5,98.4,3,17,6.98,9.2,8.56,9.08,8.44,15.3,27,4.2,1,25,29,86.2,2,4,32,0,127.7,19,427,62,6.89,60,6.32,2,2:58,0,7,50,3,20,3,2,41.7,53.8,21,2,18,1,12,5,41.7,2,2,100.0,379,0,7,50,3,20,10,70,3,3,3,2,2,0,427,62,6.89,60,6.32,2,2:58,21,4,16,1,13,7,53.8,0,0,,2,1,1,3,3,1,0,0
68,HOU,2018-09-30,347,2,119,1,1,437,41,40:04,Sun,4,4,@,IND,W 37-34 (OT),29,42,13,69.0,2,1,4.8,2.4,102.8,7,28,14.29,8.3,7.08,8.14,6.98,12.0,17,2.4,0,40,62,64.5,4,4,27,0,106.7,35,466,84,5.55,83,5.76,1,3:57,2,10,54,10,85,3,2,50.0,58.8,30,6,23,1,16,8,50.0,1,1,100.0,478,2,10,54,10,85,20,139,4,2,2,2,2,0,466,84,5.55,83,5.76,1,3:57,28,3,23,2,17,10,58.8,1,0,0.0,4,4,4,4,3,0,0,0
69,HOU,2018-10-07,374,1,88,0,2,194,98,36:38,Sun,5,5,,DAL,W 19-16 (OT),33,44,11,75.0,1,1,2.3,2.3,98.2,1,1,2.22,8.5,8.31,7.93,7.76,11.3,29,3.4,0,18,29,62.1,1,2,14,2,64.4,31,462,76,6.08,60,4.87,2,3:23,2,5,25,7,72,4,3,33.3,28.6,25,4,18,3,15,5,33.3,1,0,0.0,292,2,5,25,7,72,12,97,1,1,1,3,3,0,462,76,6.08,60,4.87,2,3:23,14,6,8,0,14,4,28.6,1,1,100.0,1,1,1,5,4,0,0,0
70,HOU,2018-10-14,142,1,74,0,3,129,100,27:00,Sun,6,6,,BUF,W 20-13,15,26,11,57.7,1,2,3.8,7.7,59.3,7,35,21.21,5.5,4.3,2.77,2.18,9.5,27,3.7,0,16,29,55.2,1,2,16,2,49.4,24,216,57,3.79,58,3.95,3,2:55,3,6,50,12,104,2,2,23.1,40.0,15,3,9,3,13,3,23.1,0,0,,229,3,6,50,12,104,18,154,1,1,1,2,2,0,216,57,3.79,58,3.95,3,2:55,12,4,8,0,15,6,40.0,0,0,,2,2,2,2,2,0,0,0
71,HOU,2018-10-21,131,1,141,1,0,189,70,29:35,Sun,7,7,@,JAX,W 20-7,12,24,12,50.0,1,0,4.2,0.0,81.8,1,8,4.0,5.5,5.24,6.29,6.04,10.9,22,3.2,0,27,42,64.3,1,4,28,1,72.4,37,272,62,4.39,68,3.81,0,2:52,3,6,35,2,15,2,0,50.0,47.4,15,7,7,1,16,8,50.0,0,0,,259,3,6,35,2,15,8,50,1,1,1,0,0,0,272,62,4.39,68,3.81,0,2:52,15,4,11,0,19,9,47.4,1,0,0.0,2,2,2,2,2,0,0,0
72,HOU,2018-10-25,239,5,188,1,0,254,116,28:51,Thu,8,8,,MIA,W 42-23,16,20,4,80.0,5,0,25.0,0.0,156.0,0,0,0.0,12.0,11.95,16.95,16.95,14.9,25,4.6,1,22,38,57.9,1,2,15,1,76.0,35,427,55,7.76,65,5.69,0,3:21,1,8,57,5,63,0,3,50.0,30.8,17,8,8,1,12,6,50.0,1,1,100.0,370,1,8,57,5,63,13,120,2,2,2,3,3,0,427,55,7.76,65,5.69,0,3:21,18,6,11,1,13,4,30.8,1,0,0.0,6,6,6,0,0,0,0,0
73,HOU,2018-11-04,192,2,98,0,0,273,75,32:25,Sun,9,9,@,DEN,W 19-17,17,24,7,70.8,2,0,8.3,0.0,125.9,4,21,14.29,8.0,6.86,9.67,8.29,11.3,20,3.8,1,26,42,61.9,1,2,17,0,88.7,33,290,61,4.75,64,5.44,0,3:05,1,7,60,8,50,2,1,30.8,35.7,17,4,11,2,13,4,30.8,1,0,0.0,348,1,7,60,8,50,15,110,2,2,2,3,1,0,290,61,4.75,64,5.44,0,3:05,19,5,13,1,14,5,35.7,2,2,100.0,2,2,1,2,2,0,0,0
74,HOU,2018-11-18,181,1,139,0,3,154,124,29:03,Sun,10,11,@,WAS,W 23-21,16,24,8,66.7,1,2,4.2,8.3,72.9,3,27,11.11,7.5,6.7,4.63,4.11,11.3,29,4.3,2,18,39,46.2,1,5,35,2,44.2,31,320,58,5.52,73,3.81,3,3:03,2,7,40,6,43,3,0,36.4,40.0,19,7,8,4,11,4,36.4,0,0,,278,2,7,40,6,43,13,83,3,3,3,1,0,0,320,58,5.52,73,3.81,3,3:03,23,9,12,2,15,6,40.0,1,1,100.0,2,2,2,5,3,0,0,0
75,HOU,2018-11-26,181,2,281,2,0,260,105,29:58,Mon,11,12,,TEN,W 34-17,19,24,5,79.2,2,0,8.3,0.0,130.9,4,29,14.29,7.5,6.46,9.21,7.89,9.5,23,4.6,0,22,23,95.7,2,6,43,0,142.8,34,462,62,7.45,52,7.02,0,2:44,1,3,53,7,50,2,1,36.4,33.3,19,7,11,1,11,4,36.4,1,1,100.0,365,1,3,53,7,50,10,103,2,2,2,1,1,0,462,62,7.45,52,7.02,0,2:44,14,3,10,1,12,4,33.3,1,0,0.0,4,4,4,2,2,0,0,0
