Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
82,MIA,2019-09-15,142,0,42,0,4,255,124,23:30,Sun,2,2,,NWE,L 0-43,18,39,21,46.2,0,4,0.0,10.3,20.8,7,44,15.22,3.6,3.09,-0.97,-0.83,7.9,35,3.5,2,20,28,71.4,2,2,9,0,123.4,15,184,61,3.02,65,5.83,4,3:09,1,4,22,5,54,0,1,13.3,54.5,11,3,7,1,15,2,13.3,4,2,50.0,379,1,4,22,5,54,9,76,6,6,4,2,1,0,184,61,3.02,65,5.83,4,3:09,27,11,13,3,11,6,54.5,0,0,,0,0,0,0,0,0,0,0
83,MIA,2019-09-22,211,0,72,0,1,241,235,29:04,Sun,3,3,@,DAL,L 6-31,20,41,21,48.8,0,0,0.0,0.0,66.0,3,18,6.82,5.1,4.8,5.15,4.8,10.6,34,6.9,2,19,32,59.4,2,1,5,1,90.8,24,283,68,4.16,67,7.1,1,3:08,1,5,35,8,100,2,1,20.0,50.0,17,2,12,3,15,3,20.0,3,1,33.3,476,1,5,35,8,100,13,135,4,4,4,2,1,0,283,68,4.16,67,7.1,1,3:08,28,15,12,1,10,5,50.0,0,0,,0,0,0,3,2,0,0,0
84,MIA,2019-09-29,161,1,72,0,1,311,79,22:24,Sun,4,4,,LAC,L 10-30,17,24,7,70.8,1,1,4.2,4.2,88.9,5,19,17.24,6.7,5.55,5.67,4.69,9.5,33,2.4,1,25,31,80.6,2,1,6,0,130.0,18,233,47,4.96,65,6.0,1,2:52,0,5,53,10,89,1,3,50.0,61.5,13,3,8,2,10,5,50.0,1,0,0.0,390,0,5,53,10,89,15,142,3,3,3,3,3,0,233,47,4.96,65,6.0,1,2:52,24,6,16,2,13,8,61.5,1,0,0.0,1,1,1,3,1,0,0,0
85,MIA,2019-10-13,187,1,84,1,2,166,145,32:39,Sun,5,6,,WAS,L 16-17,27,43,16,62.8,1,2,2.3,4.7,63.8,5,30,10.42,4.3,3.9,2.72,2.44,6.9,33,4.4,0,13,25,52.0,2,0,0,0,99.7,21,271,69,3.93,58,5.36,2,3:09,0,5,45,6,56,1,1,21.4,18.2,21,7,10,4,14,3,21.4,2,2,100.0,311,0,5,45,6,56,11,101,2,2,2,2,1,0,271,69,3.93,58,5.36,2,3:09,13,5,7,1,11,2,18.2,0,0,,2,1,1,1,1,1,0,0
86,MIA,2019-10-20,272,1,109,2,2,188,117,33:31,Sun,6,7,@,BUF,L 21-31,23,35,12,65.7,1,1,2.9,2.9,88.0,1,10,2.78,7.8,7.56,7.06,6.86,11.8,23,5.1,0,16,26,61.5,2,2,14,0,109.1,30,381,66,5.77,51,5.98,2,3:00,0,6,55,9,83,0,3,53.8,30.0,24,8,13,3,13,7,53.8,2,2,100.0,305,0,6,55,9,83,15,138,3,2,2,3,3,0,381,66,5.77,51,5.98,2,3:00,17,5,10,2,10,3,30.0,0,0,,3,3,3,0,0,0,0,0
87,MIA,2019-10-28,170,2,60,0,4,236,158,24:42,Mon,7,8,@,PIT,L 14-27,21,34,13,61.8,2,2,5.9,5.9,71.9,4,20,10.53,5.0,4.47,3.53,3.16,8.1,29,5.4,1,20,36,55.6,2,2,15,1,82.6,19,230,57,4.04,67,5.88,4,3:15,1,5,45,9,70,0,2,37.5,46.2,16,4,11,1,8,3,37.5,2,0,0.0,394,1,5,45,9,70,14,115,3,3,3,3,2,0,230,57,4.04,67,5.88,4,3:15,21,7,12,2,13,6,46.2,1,0,0.0,2,2,2,0,0,0,0,0
88,MIA,2019-11-03,266,3,50,0,0,238,83,31:14,Sun,8,9,,NYJ,W 26-18,24,36,12,66.7,3,0,8.3,0.0,118.7,4,22,10.0,7.4,6.65,9.06,8.15,11.1,21,4.0,0,27,39,69.2,1,3,22,1,83.1,24,316,64,4.94,63,5.1,0,3:19,1,6,51,10,105,1,3,50.0,35.7,22,3,16,3,12,6,50.0,0,0,,321,1,6,51,10,105,16,156,1,1,1,4,3,1,316,64,4.94,63,5.1,0,3:19,17,3,13,1,14,5,35.7,2,2,100.0,3,3,3,2,1,0,0,1
89,MIA,2019-11-10,159,0,70,1,2,191,109,31:28,Sun,9,10,@,IND,W 16-12,21,33,12,63.6,0,1,0.0,3.0,63.8,3,10,8.33,4.8,4.42,3.45,3.17,7.6,29,3.8,0,18,39,46.2,1,1,13,3,37.4,26,229,62,3.69,69,4.35,2,3:02,3,4,30,3,25,3,2,37.5,38.5,13,1,11,1,16,6,37.5,2,1,50.0,300,3,4,30,3,25,7,55,1,1,0,2,2,0,229,62,3.69,69,4.35,2,3:02,19,7,12,0,13,5,38.5,2,0,0.0,1,1,1,3,3,0,0,0
90,MIA,2019-11-17,280,0,23,2,1,256,168,29:51,Sun,10,11,,BUF,L 20-37,32,45,13,71.1,0,0,0.0,0.0,91.2,7,43,13.46,6.2,5.38,6.22,5.38,8.8,34,4.9,1,21,33,63.6,3,0,0,0,117.7,13,303,65,4.66,67,6.33,1,3:20,0,6,44,5,50,0,3,28.6,35.7,19,3,13,3,14,4,28.6,4,1,25.0,424,0,6,44,5,50,11,94,4,4,4,3,3,0,303,65,4.66,67,6.33,1,3:20,22,9,12,1,14,5,35.7,1,1,100.0,3,2,2,0,0,1,0,0
91,MIA,2019-11-24,192,2,92,1,2,320,147,23:54,Sun,11,12,@,CLE,L 24-41,21,39,18,53.8,2,2,5.1,5.1,65.5,4,22,9.3,4.9,4.47,3.64,3.3,9.1,32,4.6,2,24,34,70.6,3,1,7,1,117.3,20,284,63,4.51,67,6.97,2,3:09,1,8,94,7,70,1,2,42.9,50.0,22,5,14,3,14,6,42.9,1,0,0.0,467,1,8,94,7,70,15,164,5,5,5,3,2,0,284,63,4.51,67,6.97,2,3:09,30,9,15,6,8,4,50.0,0,0,,3,3,3,1,1,0,0,0
92,MIA,2019-12-01,351,4,58,1,1,294,92,31:18,Sun,12,13,,PHI,W 37-31,28,40,12,70.0,4,1,10.0,2.5,121.5,3,15,6.98,8.8,8.16,9.65,8.98,12.5,19,4.8,0,28,46,60.9,3,2,16,1,92.1,20,409,63,6.49,67,5.76,1,3:27,1,7,59,10,91,1,3,41.7,50.0,26,3,19,4,12,5,41.7,3,3,100.0,386,1,7,59,10,91,17,150,3,2,2,4,3,0,409,63,6.49,67,5.76,1,3:27,23,3,19,1,14,7,50.0,0,0,,5,3,2,1,1,2,1,0
93,MIA,2019-12-08,240,0,122,0,1,262,112,30:06,Sun,13,14,@,NYJ,L 21-22,21,37,16,56.8,0,1,0.0,2.7,65.7,2,5,5.13,6.5,6.15,5.27,5.0,11.4,32,3.5,0,20,36,55.6,2,1,8,1,85.6,26,362,65,5.57,69,5.42,1,3:06,1,5,48,5,88,7,3,30.8,42.9,22,4,13,5,13,4,30.8,0,0,,374,1,5,48,5,88,10,136,2,2,1,3,3,0,362,65,5.57,69,5.42,1,3:06,22,4,15,3,14,6,42.9,1,0,0.0,0,0,0,8,7,0,0,0
94,MIA,2019-12-15,262,2,122,0,1,274,138,28:53,Sun,14,15,@,NYG,L 20-36,23,41,18,56.1,2,0,4.9,0.0,93.4,3,17,6.82,6.4,5.95,7.37,6.86,11.4,33,4.2,3,21,29,72.4,2,1,10,3,85.2,25,384,69,5.57,63,6.54,1,3:11,3,7,42,4,32,2,0,23.1,45.5,22,7,13,2,13,3,23.1,3,1,33.3,412,3,7,42,4,32,11,74,5,5,4,0,0,1,384,69,5.57,63,6.54,1,3:11,24,9,12,3,11,5,45.5,0,0,,2,2,2,3,2,0,0,0
95,MIA,2019-12-22,406,4,96,1,1,371,59,36:24,Sun,15,16,,CIN,W 38-35 (OT),31,52,21,59.6,4,1,7.7,1.9,103.0,2,13,3.7,7.8,7.52,8.48,8.17,13.1,25,2.4,0,33,56,58.9,4,4,25,0,102.6,34,502,88,5.7,85,5.06,1,4:00,1,6,47,10,77,1,2,37.5,22.2,29,5,21,3,16,6,37.5,0,0,,430,1,6,47,10,77,16,124,4,1,1,2,2,0,502,88,5.7,85,5.06,1,4:00,25,2,21,2,18,4,22.2,3,3,100.0,5,5,5,2,1,0,0,0
96,MIA,2019-12-29,326,1,63,1,0,217,135,33:51,Sun,16,17,@,NWE,W 27-24,29,44,15,65.9,1,0,2.3,0.0,96.8,2,14,4.35,7.4,7.09,7.86,7.52,11.2,27,5.0,1,16,29,55.2,2,1,4,1,87.9,22,389,68,5.72,57,6.18,0,3:01,2,4,35,6,54,2,1,41.7,33.3,26,5,19,2,12,5,41.7,1,0,0.0,352,2,4,35,6,54,10,89,3,3,3,1,1,0,389,68,5.72,57,6.18,0,3:01,18,8,8,2,9,3,33.3,0,0,,3,3,3,2,2,0,0,0
97,MIA,2020-09-13,182,0,87,1,3,140,217,25:11,Sun,1,1,@,NWE,L 11-21,20,30,10,66.7,0,3,0.0,10.0,44.6,1,9,3.23,6.1,5.87,1.57,1.52,9.1,42,5.2,3,15,19,78.9,0,2,15,0,97.4,27,269,58,4.64,63,5.67,3,2:45,1,4,35,3,47,1,0,36.4,50.0,20,6,11,3,11,4,36.4,0,0,,357,1,4,35,3,47,7,82,3,3,3,1,0,0,269,58,4.64,63,5.67,3,2:45,29,18,8,3,10,5,50.0,1,1,100.0,1,0,0,1,1,1,1,0
98,MIA,2020-09-20,311,2,99,1,0,411,112,31:05,Sun,2,2,,BUF,L 28-31,31,47,16,66.0,2,0,4.3,0.0,100.3,3,17,6.0,6.6,6.22,7.47,7.02,10.0,23,4.9,0,24,35,68.6,4,1,4,0,146.2,22,410,72,5.69,59,8.86,0,3:40,1,3,20,6,55,2,1,41.7,50.0,28,6,20,2,12,5,41.7,1,0,0.0,523,1,3,20,6,55,9,75,4,4,4,1,1,0,410,72,5.69,59,8.86,0,3:40,23,7,15,1,10,5,50.0,0,0,,3,2,2,2,2,1,1,0
99,MIA,2020-09-24,156,2,138,2,0,246,72,34:22,Thu,3,3,@,JAX,W 31-13,18,20,2,90.0,2,0,10.0,0.0,133.3,1,4,4.76,7.8,7.43,9.8,9.33,8.7,17,4.2,2,30,42,71.4,0,4,29,1,76.1,36,294,57,5.16,63,5.05,0,3:01,2,6,51,8,63,1,0,53.8,30.0,23,10,9,4,13,7,53.8,1,1,100.0,318,2,6,51,8,63,14,114,2,2,1,0,0,0,294,57,5.16,63,5.05,0,3:01,22,5,14,3,10,3,30.0,3,0,0.0,4,4,4,1,1,0,0,0
100,MIA,2020-10-04,312,0,103,1,2,343,98,33:09,Sun,4,4,,SEA,L 23-31,29,45,16,64.4,0,2,0.0,4.4,66.4,1,3,2.17,6.9,6.78,4.93,4.83,10.8,26,3.8,2,24,34,70.6,2,2,17,1,110.3,22,415,68,6.1,62,7.11,2,3:05,1,3,20,0,0,5,1,53.8,40.0,25,8,17,0,13,7,53.8,0,0,,441,1,3,20,0,0,3,20,4,4,4,1,1,0,415,68,6.1,62,7.11,2,3:05,26,8,17,1,10,4,40.0,1,0,0.0,1,0,0,5,5,1,1,0
101,MIA,2020-10-11,342,3,94,1,0,128,131,36:53,Sun,5,5,@,SFO,W 43-17,22,28,6,78.6,3,0,10.7,0.0,154.5,2,8,6.67,12.2,11.4,14.36,13.4,15.5,19,6.9,1,16,35,45.7,1,5,43,2,41.1,33,436,63,6.92,59,4.39,0,3:03,3,7,69,7,75,5,1,33.3,20.0,22,6,12,4,12,4,33.3,2,2,100.0,259,3,7,69,7,75,14,144,2,2,2,1,1,0,436,63,6.92,59,4.39,0,3:03,19,7,8,4,10,2,20.0,2,0,0.0,4,4,4,5,5,0,0,0
102,MIA,2020-10-18,192,3,110,0,2,148,115,28:05,Sun,6,6,,NYJ,W 24-0,20,29,9,69.0,3,2,10.3,6.9,94.0,2,8,6.45,6.6,6.19,5.59,5.23,9.6,22,5.2,0,21,44,47.7,0,3,38,1,46.4,25,302,56,5.39,69,3.81,2,2:59,1,5,25,7,80,1,0,11.1,11.8,18,4,12,2,9,1,11.1,0,0,,263,1,5,25,7,80,12,105,0,0,0,1,0,0,302,56,5.39,69,3.81,2,2:59,13,5,7,1,17,2,11.8,3,2,66.7,3,3,3,1,1,0,0,0
103,MIA,2020-11-01,90,1,55,1,2,340,131,23:30,Sun,7,8,,LAR,W 28-17,12,22,10,54.5,1,0,4.5,0.0,80.3,1,3,4.35,4.1,3.91,5.0,4.78,7.5,29,4.5,1,35,61,57.4,1,2,15,2,64.9,25,145,48,3.02,92,5.12,2,3:22,4,3,30,5,45,0,1,25.0,41.2,8,3,5,0,12,3,25.0,0,0,,471,4,3,30,5,45,8,75,2,2,2,2,1,0,145,48,3.02,92,5.12,2,3:22,31,11,19,1,17,7,41.2,1,0,0.0,4,4,4,0,0,0,0,0
104,MIA,2020-11-08,221,2,91,1,0,264,178,28:57,Sun,8,9,@,ARI,W 34-31,20,28,8,71.4,2,0,7.1,0.0,122.3,3,27,9.68,7.9,7.13,9.32,8.42,11.1,37,4.8,1,21,26,80.8,3,1,19,0,147.4,25,312,56,5.57,64,6.91,0,3:09,1,7,75,7,71,2,1,50.0,41.7,24,8,12,4,8,4,50.0,0,0,,442,1,7,75,7,71,14,146,4,4,4,2,1,0,312,56,5.57,64,6.91,0,3:09,26,6,17,3,12,5,41.7,3,2,66.7,4,4,4,2,2,0,0,0
105,MIA,2020-11-15,169,2,111,1,1,174,99,30:06,Sun,9,10,,LAC,W 29-21,15,25,10,60.0,2,0,8.0,0.0,106.9,0,0,0.0,6.8,6.76,8.36,8.36,11.3,29,3.4,1,20,32,62.5,2,2,13,1,84.6,32,280,57,4.91,63,4.33,1,2:56,1,3,15,5,31,3,0,35.7,30.8,17,6,10,1,14,5,35.7,0,0,,273,1,3,15,5,31,8,46,3,3,3,0,0,0,280,57,4.91,63,4.33,1,2:56,19,9,10,0,13,4,30.8,3,2,66.7,3,2,2,4,3,1,0,0
106,MIA,2020-11-22,167,1,56,0,1,270,189,29:41,Sun,10,11,@,DEN,L 13-20,23,38,15,60.5,1,1,2.6,2.6,72.3,6,33,13.64,4.4,3.8,3.74,3.23,7.3,33,5.7,2,18,30,60.0,0,0,0,1,75.7,17,223,61,3.66,63,7.29,1,3:04,2,5,50,8,70,2,2,43.8,33.3,17,3,11,3,16,7,43.8,0,0,,459,2,5,50,8,70,13,120,2,2,2,2,2,0,223,61,3.66,63,7.29,1,3:04,19,8,9,2,12,4,33.3,2,1,50.0,1,1,1,2,2,0,0,0
107,MIA,2020-11-29,241,2,104,0,2,173,87,32:37,Sun,11,12,@,NYJ,W 20-3,24,39,15,61.5,2,0,5.1,0.0,97.9,4,16,9.3,6.2,5.6,7.21,6.53,10.0,23,3.8,0,16,27,59.3,0,3,24,2,47.3,25,345,68,5.07,53,4.91,2,2:56,2,3,20,6,74,2,1,50.0,23.1,22,5,14,3,16,8,50.0,0,0,,260,2,3,20,6,74,9,94,0,0,0,2,1,0,345,68,5.07,53,4.91,2,2:56,10,4,6,0,13,3,23.1,1,0,0.0,2,2,2,2,2,0,0,0
108,MIA,2020-12-06,296,1,110,0,1,156,40,32:16,Sun,12,13,,CIN,W 19-7,26,39,13,66.7,1,0,2.6,0.0,97.8,0,0,0.0,7.6,7.59,8.1,8.1,11.4,17,2.4,0,17,27,63.0,1,6,37,2,60.1,28,406,67,6.06,50,3.92,1,3:30,2,8,54,6,62,4,0,10.0,25.0,23,4,16,3,10,1,10.0,1,1,100.0,196,2,8,54,6,62,14,116,1,1,1,1,0,0,406,67,6.06,50,3.92,1,3:30,12,4,6,2,12,3,25.0,2,2,100.0,1,1,1,4,4,0,0,0
109,MIA,2020-12-13,287,2,80,1,1,354,94,31:30,Sun,13,14,,KAN,L 27-33,28,49,21,57.1,2,1,4.1,2.0,81.7,4,29,7.55,5.9,5.42,5.76,5.32,10.3,24,3.9,1,24,34,70.6,2,3,39,3,87.1,24,367,77,4.77,61,7.34,1,3:15,4,3,35,8,56,2,1,46.7,45.5,27,5,18,4,15,7,46.7,0,0,,448,4,3,35,8,56,11,91,4,4,4,1,1,1,367,77,4.77,61,7.34,1,3:15,22,5,15,2,11,5,45.5,1,1,100.0,3,3,3,3,2,0,0,0
110,MIA,2020-12-20,133,0,250,3,1,186,117,37:26,Sun,14,15,,NWE,W 22-12,20,26,6,76.9,0,1,0.0,3.8,73.4,2,12,7.14,5.1,4.75,3.38,3.14,6.7,22,5.3,0,17,27,63.0,0,3,23,0,83.3,42,383,70,5.47,52,5.83,1,2:57,1,7,40,2,20,0,4,58.3,22.2,26,15,10,1,12,7,58.3,1,1,100.0,303,1,7,40,2,20,9,60,0,0,0,4,4,0,383,70,5.47,52,5.83,1,2:57,18,7,8,3,9,2,22.2,1,0,0.0,3,2,2,1,0,1,1,0
111,MIA,2020-12-26,253,2,130,0,0,314,104,33:01,Sat,15,16,@,LVR,W 26-25,26,35,9,74.3,2,0,5.7,0.0,115.9,3,23,7.89,7.2,6.66,8.37,7.71,9.7,24,4.3,1,21,34,61.8,1,3,22,0,101.8,25,383,63,6.08,61,6.85,0,3:05,1,5,76,4,40,4,4,33.3,0.0,18,6,10,2,15,5,33.3,2,2,100.0,418,1,5,76,4,40,9,116,2,2,1,4,4,0,383,63,6.08,61,6.85,0,3:05,23,5,15,3,10,0,0.0,2,1,50.0,2,2,2,4,4,0,0,0
112,MIA,2021-01-03,384,1,70,2,4,377,78,32:38,Sun,16,17,@,BUF,L 26-56,36,59,23,61.0,1,3,1.7,5.1,65.1,1,9,1.67,6.5,6.4,4.56,4.48,10.7,25,3.1,2,24,38,63.2,4,1,11,2,109.2,20,454,80,5.68,64,7.11,4,3:13,2,2,20,3,16,2,0,21.4,40.0,27,5,20,2,14,3,21.4,2,1,50.0,455,2,2,20,3,16,5,36,8,8,8,0,0,0,454,80,5.68,64,7.11,4,3:13,24,4,19,1,10,4,40.0,0,0,,3,2,2,2,2,1,0,0
113,MIA,2021-09-12,185,1,74,1,1,268,125,23:17,Sun,1,1,@,NWE,W 17-16,16,27,11,59.3,1,1,3.7,3.7,79.6,2,17,6.9,6.9,6.38,5.93,5.52,11.6,30,4.2,0,29,39,74.4,1,1,13,0,101.2,23,259,52,4.98,70,5.61,1,2:54,2,5,28,8,84,1,3,36.4,68.8,16,7,9,0,11,4,36.4,0,0,,393,2,5,28,8,84,13,112,1,1,1,3,3,0,259,52,4.98,70,5.61,1,2:54,24,8,14,2,16,11,68.8,0,0,,2,2,2,1,1,0,0,0
114,MIA,2021-09-19,145,0,71,0,3,171,143,31:34,Sun,2,2,,BUF,L 0-35,25,44,19,56.8,0,1,0.0,2.3,57.2,6,37,12.0,3.3,2.9,2.27,2.0,5.8,30,4.8,3,17,33,51.5,2,1,8,1,74.2,20,216,70,3.09,64,4.91,3,3:18,2,9,83,6,53,0,0,44.4,53.8,13,2,9,2,18,8,44.4,4,0,0.0,314,2,9,83,6,53,15,136,5,5,5,1,0,0,216,70,3.09,64,4.91,3,3:18,21,10,8,3,13,7,53.8,1,1,100.0,0,0,0,0,0,0,0,0
115,MIA,2021-09-26,197,0,133,2,0,357,140,31:13,Sun,3,3,@,LVR,L 28-31 (OT),32,49,17,65.3,0,0,0.0,0.0,74.8,2,18,3.92,4.0,3.86,4.02,3.86,6.2,35,4.0,1,26,43,60.5,2,3,29,1,92.9,27,330,78,4.23,81,6.14,0,3:44,1,8,68,8,104,2,3,33.3,53.3,22,5,13,4,18,6,33.3,4,3,75.0,497,1,8,68,8,104,16,172,3,3,2,3,3,1,330,78,4.23,81,6.14,0,3:44,28,7,18,3,15,8,53.3,1,0,0.0,3,2,2,3,2,1,1,0
116,MIA,2021-10-03,168,2,35,0,2,210,139,22:51,Sun,4,4,,IND,L 17-27,20,30,10,66.7,2,0,6.7,0.0,107.5,3,31,9.09,5.6,5.09,6.93,6.3,8.4,33,4.2,1,24,32,75.0,2,2,18,0,112.8,16,203,49,4.14,67,5.21,2,3:00,1,5,32,8,86,1,2,27.3,40.0,13,2,10,1,11,3,27.3,2,2,100.0,349,1,5,32,8,86,13,118,3,3,3,2,2,0,203,49,4.14,67,5.21,2,3:00,20,9,9,2,15,6,40.0,1,1,100.0,2,2,2,1,1,0,0,0
117,MIA,2021-10-10,262,2,39,0,2,437,121,22:53,Sun,5,5,@,TAM,L 17-45,27,39,12,69.2,2,1,5.1,2.6,95.6,3,13,7.14,6.7,6.24,6.59,6.12,9.7,25,4.8,1,33,44,75.0,5,2,15,0,143.8,9,301,51,5.9,71,7.86,2,2:58,0,5,37,6,47,1,1,28.6,72.7,17,2,13,2,7,2,28.6,0,0,,558,0,5,37,6,47,11,84,6,6,6,2,1,0,301,51,5.9,71,7.86,2,2:58,33,5,26,2,11,8,72.7,0,0,,2,2,2,1,1,0,0,0
118,MIA,2021-10-17,354,2,77,0,1,312,84,32:40,Sun,6,6,@,JAX,L 20-23,34,48,14,70.8,2,1,4.2,2.1,97.0,0,0,0.0,7.4,7.38,7.27,7.27,10.4,19,4.4,1,25,41,61.0,1,2,7,0,92.7,20,431,68,6.34,62,6.39,1,3:12,1,7,55,8,54,2,3,52.9,25.0,23,4,18,1,17,9,52.9,2,1,50.0,396,1,7,55,8,54,15,109,2,2,2,3,3,0,431,68,6.34,62,6.39,1,3:12,21,4,16,1,12,3,25.0,3,2,66.7,2,2,2,3,2,0,0,0
119,MIA,2021-10-24,281,4,132,0,2,325,72,34:38,Sun,7,7,,ATL,L 28-30,32,40,8,80.0,4,2,10.0,5.0,109.5,1,10,2.44,7.0,6.85,6.78,6.61,8.8,22,3.3,1,25,40,62.5,2,1,11,1,94.3,29,413,70,5.9,63,6.3,2,3:09,2,6,44,3,29,0,3,63.6,46.2,27,9,17,1,11,7,63.6,0,0,,397,2,6,44,3,29,9,73,3,3,3,3,3,0,413,70,5.9,63,6.3,2,3:09,21,5,15,1,13,6,46.2,0,0,,4,4,4,1,0,0,0,0
120,MIA,2021-10-31,194,0,68,1,2,249,102,29:13,Sun,8,8,@,BUF,L 11-26,21,39,18,53.8,0,1,0.0,2.6,58.2,2,11,4.88,5.0,4.73,3.82,3.63,9.2,23,4.4,1,29,43,67.4,2,0,0,0,97.9,23,262,64,4.09,66,5.32,2,3:11,0,9,58,9,80,1,2,28.6,46.2,16,4,10,2,14,4,28.6,1,1,100.0,351,0,9,58,9,80,18,138,3,2,2,2,2,0,262,64,4.09,66,5.32,2,3:11,24,5,15,4,13,6,46.2,1,0,0.0,1,0,0,2,1,1,1,0
121,MIA,2021-11-07,215,1,47,1,5,199,73,31:52,Sun,9,9,,HOU,W 17-9,26,43,17,60.5,1,2,2.3,4.7,64.5,4,29,8.51,5.0,4.57,3.37,3.09,8.3,18,4.1,0,24,44,54.5,0,5,41,3,38.0,25,262,72,3.64,67,4.06,5,3:14,4,2,13,8,60,1,3,56.3,35.3,22,4,16,2,16,9,56.3,0,0,,272,4,2,13,8,60,10,73,0,0,0,3,3,0,262,72,3.64,67,4.06,5,3:14,14,3,11,0,17,6,35.3,1,1,100.0,2,2,2,1,1,0,0,0
122,MIA,2021-11-11,290,0,60,1,0,210,94,28:12,Thu,10,10,,BAL,W 22-10,19,36,17,52.8,0,0,0.0,0.0,82.4,4,24,10.0,8.1,7.25,8.06,7.25,15.3,23,4.1,0,26,43,60.5,1,4,28,1,70.9,22,350,62,5.65,70,4.34,0,3:24,2,11,97,4,20,3,1,23.1,14.3,17,4,12,1,13,3,23.1,0,0,,304,2,11,97,4,20,15,117,1,1,1,2,1,0,350,62,5.65,70,4.34,0,3:24,23,7,12,4,14,2,14.3,0,0,,2,1,1,3,3,1,0,0
123,MIA,2021-11-21,273,2,115,1,1,278,102,33:35,Sun,11,11,@,NYJ,W 24-17,27,34,7,79.4,2,1,5.9,2.9,107.5,0,0,0.0,8.0,8.03,7.88,7.88,10.1,18,5.7,0,24,39,61.5,2,2,13,0,100.2,33,388,67,5.79,59,6.44,1,3:05,1,8,62,7,48,1,1,57.1,50.0,20,5,13,2,14,8,57.1,0,0,,380,1,8,62,7,48,15,110,2,2,2,3,1,0,388,67,5.79,59,6.44,1,3:05,18,5,12,1,14,7,50.0,1,1,100.0,3,3,3,2,1,0,0,0
124,MIA,2021-11-28,204,1,111,2,1,134,64,37:34,Sun,12,12,,CAR,W 33-10,27,31,4,87.1,1,0,3.2,0.0,108.3,2,26,6.06,6.6,6.18,7.23,6.79,7.6,18,3.6,1,10,31,32.3,0,5,45,3,7.4,39,315,72,4.38,54,3.67,1,2:56,3,5,35,7,61,2,1,42.9,28.6,22,9,11,2,14,6,42.9,2,2,100.0,198,3,5,35,7,61,12,96,1,1,1,1,1,0,315,72,4.38,54,3.67,1,2:56,10,5,5,0,14,4,28.6,3,2,66.7,4,4,3,2,2,0,0,0
125,MIA,2021-12-05,229,2,68,0,0,159,91,30:40,Sun,13,13,,NYG,W 20-9,30,41,11,73.2,2,0,4.9,0.0,104.1,2,15,4.65,5.6,5.33,6.56,6.26,7.6,17,5.4,0,23,44,52.3,0,3,28,1,51.2,25,297,68,4.37,64,3.91,0,3:00,1,3,15,3,23,2,3,40.0,37.5,19,1,17,1,15,6,40.0,0,0,,250,1,3,15,3,23,6,38,0,0,0,4,3,0,297,68,4.37,64,3.91,0,3:00,16,6,10,0,16,6,37.5,1,1,100.0,2,2,2,3,2,0,0,0
126,MIA,2021-12-19,196,2,183,2,3,126,102,34:22,Sun,14,15,,NYJ,W 31-24,16,27,11,59.3,2,2,7.4,7.4,75.5,1,0,3.57,7.3,7.0,5.41,5.21,12.3,24,4.3,2,13,24,54.2,0,6,44,0,69.1,42,379,70,5.41,54,4.22,3,3:09,1,5,45,3,32,1,1,41.7,27.3,23,12,10,1,12,5,41.7,3,2,66.7,228,1,5,45,3,32,8,77,3,3,3,1,1,0,379,70,5.41,54,4.22,3,3:09,16,6,8,2,11,3,27.3,1,0,0.0,4,4,4,1,1,0,0,0
