Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
76,NOR,2018-11-29,111,1,65,0,1,209,99,23:07,Thu,12,13,@,DAL,L 10-13,18,28,10,64.3,1,1,3.6,3.6,71.6,2,16,6.67,4.0,3.7,3.07,2.87,6.2,31,3.2,0,24,28,85.7,1,7,40,0,109.7,19,176,49,3.59,66,4.67,1,2:58,2,5,48,8,80,1,2,27.3,50.0,14,4,6,4,11,3,27.3,1,0,0.0,308,2,5,48,8,80,13,128,1,1,1,2,2,0,176,49,3.59,66,4.67,1,2:58,21,7,11,3,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
77,NOR,2018-12-09,198,1,100,2,2,174,105,31:53,Sun,13,14,@,TAM,W 28-14,24,31,7,77.4,1,1,3.2,3.2,90.9,1,3,3.13,6.4,6.19,5.58,5.41,8.3,23,4.6,0,18,38,47.4,2,4,39,1,67.2,30,298,62,4.81,65,4.29,2,3:12,1,6,51,10,84,2,0,50.0,42.9,19,6,13,0,12,6,50.0,1,1,100.0,279,1,6,51,10,84,16,135,2,2,2,2,0,0,298,62,4.81,65,4.29,2,3:12,20,5,12,3,14,6,42.9,0,0,,3,2,2,2,2,1,1,0
78,NOR,2018-12-17,191,0,155,1,2,149,98,35:09,Mon,14,15,@,CAR,W 12-9,23,35,12,65.7,0,1,0.0,2.9,69.1,2,12,5.41,5.5,5.16,4.17,3.95,8.3,23,4.3,0,17,30,56.7,1,4,32,1,67.2,32,346,69,5.01,57,4.33,2,3:02,2,9,80,4,48,2,0,30.8,46.7,21,11,8,2,13,4,30.8,1,1,100.0,247,2,9,80,4,48,13,128,1,1,1,0,0,0,346,69,5.01,57,4.33,2,3:02,13,5,7,1,15,7,46.7,2,1,50.0,1,0,0,2,2,0,0,0
79,NOR,2018-12-23,313,1,57,3,1,364,65,28:40,Sun,15,16,,PIT,W 31-28,27,40,13,67.5,1,1,2.5,2.5,90.2,2,13,4.76,7.8,7.45,7.2,6.86,11.6,18,3.6,0,33,50,66.0,3,3,16,0,107.4,19,370,61,6.07,71,6.04,1,3:24,2,9,91,6,79,1,2,50.0,46.2,24,5,16,3,12,6,50.0,0,0,,429,2,9,91,6,79,15,170,3,2,2,2,2,0,370,61,6.07,71,6.04,1,3:24,26,2,21,3,13,6,46.2,2,1,50.0,4,4,4,2,1,0,0,0
80,NOR,2018-12-30,110,1,184,1,1,263,111,26:34,Sun,16,17,,CAR,L 14-33,14,22,8,63.6,1,1,4.5,4.5,73.7,2,8,8.33,5.0,4.58,3.86,3.54,7.9,37,3.0,2,18,30,60.0,2,1,5,0,110.8,27,294,51,5.76,68,5.5,1,3:00,0,6,94,2,10,0,2,40.0,46.2,17,9,8,0,10,4,40.0,1,0,0.0,374,0,6,94,2,10,8,104,4,4,3,2,2,0,294,51,5.76,68,5.5,1,3:00,25,11,10,4,13,6,46.2,2,1,50.0,2,2,2,0,0,0,0,0
81,NOR,2019-09-09,362,2,148,1,1,234,180,30:13,Mon,1,1,,HOU,W 30-28,32,43,11,74.4,2,1,4.7,2.3,105.8,1,8,2.27,8.4,8.23,8.3,8.11,11.3,23,7.8,1,20,30,66.7,3,6,34,1,109.6,21,510,65,7.85,59,7.02,1,3:14,1,7,48,8,69,3,0,63.6,53.8,25,6,19,0,11,7,63.6,0,0,,414,1,7,48,8,69,15,117,4,4,4,0,0,0,510,65,7.85,59,7.02,1,3:14,22,8,12,2,13,7,53.8,1,1,100.0,3,3,3,4,3,0,0,0
82,NOR,2019-09-15,187,0,57,0,1,265,115,29:39,Sun,2,2,@,LAR,L 9-27,20,35,15,57.1,0,1,0.0,2.9,62.0,2,16,5.41,5.3,5.05,4.06,3.84,9.4,30,3.8,2,19,28,67.9,1,3,18,0,110.0,20,244,57,4.28,61,6.23,1,3:09,1,11,87,8,65,3,2,30.8,38.5,15,2,11,2,13,4,30.8,1,0,0.0,380,1,11,87,8,65,19,152,3,3,3,2,2,0,244,57,4.28,61,6.23,1,3:09,20,7,11,2,13,5,38.5,0,0,,0,0,0,3,3,0,0,0
83,NOR,2019-09-22,177,2,88,1,1,406,108,28:27,Sun,3,3,@,SEA,W 33-27,19,27,8,70.4,2,0,7.4,0.0,112.7,0,0,0.0,6.6,6.56,8.04,8.04,9.3,26,4.2,2,32,50,64.0,2,0,0,0,102.6,23,265,50,5.3,76,6.76,1,3:09,1,11,70,7,53,0,0,27.3,35.7,15,4,9,2,11,3,27.3,1,1,100.0,514,1,11,70,7,53,18,123,4,3,3,0,0,0,265,50,5.3,76,6.76,1,3:09,26,5,18,3,14,5,35.7,4,1,25.0,5,4,3,0,0,1,0,0
84,NOR,2019-09-29,149,0,117,0,1,212,45,36:04,Sun,4,4,,DAL,W 12-10,23,30,7,76.7,0,1,0.0,3.3,78.9,5,44,14.29,5.0,4.26,3.47,2.97,6.5,20,2.3,1,22,33,66.7,0,1,11,1,71.8,27,266,62,4.29,54,4.76,1,2:56,3,9,80,6,64,4,1,42.9,36.4,18,10,6,2,14,6,42.9,0,0,,257,3,9,80,6,64,15,144,1,1,1,1,1,0,266,62,4.29,54,4.76,1,2:56,15,4,8,3,11,4,36.4,1,0,0.0,0,0,0,4,4,0,0,0
85,NOR,2019-10-06,345,4,112,0,1,158,94,33:27,Sun,5,5,,TAM,W 31-24,28,36,8,77.8,4,1,11.1,2.8,132.1,0,0,0.0,9.6,9.58,10.56,10.56,12.3,22,4.3,1,15,27,55.6,2,6,46,0,97.5,31,457,67,6.82,55,4.58,1,3:07,0,6,40,4,30,1,1,53.3,27.3,25,5,18,2,15,8,53.3,2,1,50.0,252,0,6,40,4,30,10,70,3,3,3,1,1,0,457,67,6.82,55,4.58,1,3:07,19,5,12,2,11,3,27.3,1,1,100.0,4,4,4,1,1,0,0,0
86,NOR,2019-10-13,222,1,104,0,0,151,75,33:09,Sun,6,6,@,JAX,W 13-6,24,36,12,66.7,1,0,2.8,0.0,94.7,3,18,7.69,6.2,5.69,6.72,6.21,9.3,24,3.1,0,14,29,48.3,0,2,12,1,49.6,26,326,65,5.02,55,4.11,0,2:52,1,3,35,2,15,2,2,38.5,28.6,18,6,12,0,13,5,38.5,0,0,,226,1,3,35,2,15,5,50,0,0,0,2,2,0,326,65,5.02,55,4.11,0,2:52,11,1,9,1,14,4,28.6,1,0,0.0,1,1,1,2,2,0,0,0
87,NOR,2019-10-20,273,2,151,2,0,235,17,37:26,Sun,7,7,@,CHI,W 36-25,23,38,15,60.5,2,0,5.3,0.0,100.9,1,8,2.56,7.2,7.0,8.24,8.03,11.9,7,2.4,0,34,54,63.0,2,2,16,0,85.0,35,424,74,5.73,63,4.0,0,3:28,2,4,35,3,10,2,1,46.7,16.7,24,9,14,1,15,7,46.7,0,0,,252,2,4,35,3,10,7,45,3,2,2,1,1,0,424,74,5.73,63,4.0,0,3:28,16,0,16,0,12,2,16.7,2,1,50.0,4,4,4,4,2,0,0,1
88,NOR,2019-10-27,373,3,137,1,1,197,40,37:59,Sun,8,8,,ARI,W 31-9,34,43,9,79.1,3,1,7.0,2.3,116.4,0,0,0.0,8.7,8.67,9.02,9.02,11.0,11,3.6,0,19,34,55.9,0,4,23,0,72.8,29,510,72,7.08,49,4.84,1,2:55,0,2,15,5,35,1,3,58.3,16.7,28,8,20,0,12,7,58.3,0,0,,237,0,2,15,5,35,7,50,0,0,0,3,3,0,510,72,7.08,49,4.84,1,2:55,10,2,8,0,12,2,16.7,2,0,0.0,4,4,4,2,1,0,0,0
89,NOR,2019-11-10,258,0,52,0,0,174,143,26:14,Sun,9,10,,ATL,L 9-26,33,46,13,71.7,0,0,0.0,0.0,89.4,6,46,11.54,5.6,4.96,5.61,4.96,7.8,34,4.2,0,20,35,57.1,2,1,8,1,77.6,11,310,63,4.92,70,4.53,0,3:10,1,12,90,7,48,3,4,25.0,40.0,18,4,13,1,12,3,25.0,3,0,0.0,317,1,12,90,7,48,19,138,2,2,2,4,4,0,310,63,4.92,70,4.53,0,3:10,24,9,9,6,15,6,40.0,1,1,100.0,0,0,0,3,3,0,0,0
90,NOR,2019-11-17,219,3,109,0,0,298,36,37:00,Sun,10,11,@,TAM,W 34-17,28,35,7,80.0,3,0,8.6,0.0,122.4,1,9,2.78,6.3,6.08,7.97,7.75,7.8,8,4.5,0,30,51,58.8,2,2,15,4,55.8,28,328,64,5.13,61,5.48,0,3:02,4,9,76,7,55,2,1,53.8,38.5,21,7,14,0,13,7,53.8,1,1,100.0,334,4,9,76,7,55,16,131,2,2,2,1,1,0,328,64,5.13,61,5.48,0,3:02,21,2,14,5,13,5,38.5,1,0,0.0,4,4,4,2,2,0,0,0
91,NOR,2019-11-24,300,3,118,1,1,230,121,28:27,Sun,11,12,,CAR,W 34-31,30,39,9,76.9,3,1,7.7,2.6,114.4,2,11,4.88,7.7,7.32,8.08,7.68,10.0,29,4.2,1,23,36,63.9,3,4,26,0,109.7,18,418,59,7.08,69,5.09,1,3:26,1,12,123,3,25,2,2,40.0,38.5,23,5,17,1,10,4,40.0,1,0,0.0,351,1,12,123,3,25,15,148,4,3,1,3,2,0,418,59,7.08,69,5.09,1,3:26,26,6,15,5,13,5,38.5,1,1,100.0,4,4,4,2,2,0,0,0
92,NOR,2019-11-28,184,1,95,1,0,259,89,24:23,Thu,12,13,@,ATL,W 26-18,18,31,13,58.1,1,0,3.2,0.0,86.0,0,0,0.0,5.9,5.94,6.58,6.58,10.2,26,3.4,0,35,50,70.0,2,9,53,2,78.7,18,279,49,5.69,85,4.09,0,3:12,3,9,121,4,18,4,2,20.0,37.5,14,4,10,0,10,2,20.0,0,0,,348,3,9,121,4,18,13,139,2,1,0,3,2,0,279,49,5.69,85,4.09,0,3:12,27,4,18,5,16,6,37.5,4,2,50.0,2,2,2,4,4,0,0,0
93,NOR,2019-12-08,349,5,116,1,1,354,162,31:23,Sun,13,14,,SFO,L 46-48,29,41,12,70.7,5,0,12.2,0.0,136.1,0,0,0.0,8.5,8.51,10.95,10.95,12.0,24,6.8,1,27,36,75.0,5,3,30,1,133.6,27,465,68,6.84,63,8.19,1,3:23,1,5,50,10,67,2,2,45.5,50.0,28,9,17,2,11,5,45.5,3,2,66.7,516,1,5,50,10,67,15,117,6,6,6,2,2,0,465,68,6.84,63,8.19,1,3:23,25,7,15,3,12,6,50.0,1,1,100.0,6,4,4,2,2,2,0,0
94,NOR,2019-12-16,307,4,117,0,0,159,46,36:22,Mon,14,15,,IND,W 34-7,29,30,1,96.7,4,0,13.3,0.0,148.9,0,0,0.0,10.2,10.23,12.9,12.9,10.6,17,2.7,1,18,34,52.9,0,1,6,0,65.7,33,424,63,6.73,52,3.94,0,2:55,0,6,52,7,49,2,0,55.6,25.0,27,7,18,2,9,5,55.6,0,0,,205,0,6,52,7,49,13,101,1,1,1,0,0,0,424,63,6.73,52,3.94,0,2:55,16,5,8,3,12,3,25.0,2,1,50.0,4,4,4,2,2,0,0,0
95,NOR,2019-12-22,275,3,102,2,0,248,149,31:04,Sun,15,16,@,TEN,W 38-28,28,40,12,70.0,3,0,7.5,0.0,116.6,3,24,6.98,6.9,6.4,8.38,7.79,9.8,26,5.7,1,17,27,63.0,3,5,24,0,129.9,23,377,66,5.71,58,6.84,0,3:20,1,11,70,6,56,1,0,33.3,38.5,23,5,16,2,12,4,33.3,1,0,0.0,397,1,11,70,6,56,17,126,4,4,4,0,0,0,377,66,5.71,58,6.84,0,3:20,17,4,11,2,13,5,38.5,1,0,0.0,5,5,5,1,1,0,0,0
96,NOR,2019-12-29,264,3,115,2,0,288,41,35:40,Sun,16,17,@,CAR,W 42-10,20,31,11,64.5,3,0,9.7,0.0,124.0,1,3,3.13,8.5,8.25,10.45,10.13,13.2,18,2.3,1,26,49,53.1,0,2,11,2,53.8,35,379,67,5.66,69,4.77,0,3:06,3,3,44,5,54,0,1,36.4,31.3,25,6,16,3,11,4,36.4,0,0,,329,3,3,44,5,54,8,98,1,1,1,1,1,0,379,67,5.66,69,4.77,0,3:06,16,2,13,1,16,5,31.3,2,1,50.0,6,6,6,0,0,0,0,0
97,NOR,2020-09-13,189,2,82,1,0,224,86,31:23,Sun,1,1,,TAM,W 34-23,19,31,12,61.3,2,0,6.5,0.0,101.3,1,9,3.13,6.1,5.91,7.39,7.16,9.9,26,3.3,1,23,36,63.9,2,3,15,2,76.6,34,271,66,4.11,65,4.77,0,3:21,3,6,119,9,103,2,1,33.3,38.5,18,5,10,3,15,5,33.3,1,0,0.0,310,3,6,119,9,103,15,222,3,2,2,2,1,0,271,66,4.11,65,4.77,0,3:21,23,7,10,6,13,5,38.5,1,1,100.0,4,4,4,2,2,0,0,0
98,NOR,2020-09-21,312,1,112,2,1,261,116,23:42,Mon,2,2,@,LVR,L 24-34,26,38,12,68.4,1,1,2.6,2.6,91.1,0,0,0.0,8.2,8.21,7.55,7.55,12.0,35,3.3,1,28,38,73.7,3,3,23,0,118.4,19,424,57,7.44,76,4.96,1,3:15,1,10,129,3,13,1,2,63.6,58.8,26,8,17,1,11,7,63.6,0,0,,377,1,10,129,3,13,13,142,4,4,4,2,2,0,424,57,7.44,76,4.96,1,3:15,28,5,18,5,17,10,58.8,2,2,100.0,3,3,3,1,1,0,0,0
99,NOR,2020-09-27,275,3,122,0,1,271,98,28:20,Sun,3,3,,GNB,L 30-37,29,36,7,80.6,3,0,8.3,0.0,127.8,2,13,5.26,7.6,7.24,9.31,8.82,9.5,26,3.8,1,21,32,65.6,3,1,12,0,123.3,20,397,58,6.84,59,6.25,1,3:11,0,8,83,2,10,3,3,45.5,45.5,21,5,14,2,11,5,45.5,1,1,100.0,369,0,8,83,2,10,10,93,4,4,4,3,3,0,397,58,6.84,59,6.25,1,3:11,24,6,14,4,11,5,45.5,2,1,50.0,3,3,3,3,3,0,0,0
100,NOR,2020-10-04,228,2,164,3,1,191,90,36:46,Sun,4,4,@,DET,W 35-29,19,25,6,76.0,2,1,8.0,4.0,116.4,2,18,7.41,9.1,8.44,8.92,8.26,12.0,22,4.1,1,17,31,54.8,3,3,15,1,92.3,42,392,69,5.68,56,5.02,1,3:06,1,4,67,5,49,0,0,71.4,50.0,29,13,15,1,14,10,71.4,1,1,100.0,281,1,4,67,5,49,9,116,4,3,3,0,0,0,392,69,5.68,56,5.02,1,3:06,18,3,12,3,14,7,50.0,3,3,100.0,5,5,5,0,0,0,0,0
101,NOR,2020-10-12,313,1,95,2,1,239,111,35:01,Mon,5,5,,LAC,W 30-27 (OT),33,48,15,68.8,1,1,2.1,2.1,85.9,2,12,4.0,6.5,6.26,6.0,5.76,9.5,32,3.5,0,20,34,58.8,4,3,25,0,119.6,25,408,75,5.44,69,5.07,1,3:20,0,5,60,1,10,3,0,33.3,47.1,23,6,17,0,15,5,33.3,0,0,,350,0,5,60,1,10,6,70,4,4,3,1,0,0,408,75,5.44,69,5.07,1,3:20,19,5,12,2,17,8,47.1,1,0,0.0,3,3,3,3,3,0,0,0
102,NOR,2020-10-25,277,2,138,1,1,246,37,34:41,Sun,6,7,,CAR,W 27-24,30,37,7,81.1,2,0,5.4,0.0,117.0,1,10,2.63,7.5,7.29,8.57,8.34,9.2,14,2.6,1,23,28,82.1,2,1,8,0,127.1,29,415,67,6.19,43,6.58,1,2:44,0,6,50,1,5,2,1,85.7,66.7,26,9,16,1,14,12,85.7,0,0,,283,0,6,50,1,5,7,55,3,3,3,2,1,0,415,67,6.19,43,6.58,1,2:44,18,4,11,3,9,6,66.7,0,0,,3,3,3,2,2,0,0,0
103,NOR,2020-11-01,272,2,122,0,0,233,96,35:15,Sun,7,8,@,CHI,W 26-23 (OT),31,41,10,75.6,2,0,4.9,0.0,109.8,1,8,2.38,6.6,6.48,7.61,7.43,8.8,23,4.2,0,28,41,68.3,2,5,39,1,88.8,30,394,72,5.47,69,4.77,0,3:34,1,5,45,7,53,4,3,15.4,33.3,23,10,11,2,13,2,15.4,3,2,66.7,329,1,5,45,7,53,12,98,2,2,2,3,3,0,394,72,5.47,69,4.77,0,3:34,18,5,12,1,15,5,33.3,3,2,66.7,2,2,2,5,4,0,0,0
104,NOR,2020-11-08,282,4,138,1,2,186,8,40:04,Sun,8,9,@,TAM,W 38-3,29,35,6,82.9,4,0,11.4,0.0,138.3,1,0,2.78,8.1,7.83,10.34,10.06,9.7,5,1.6,0,22,38,57.9,0,3,23,3,37.8,37,420,73,5.75,46,4.22,2,2:51,3,3,28,5,39,1,1,64.3,11.1,27,11,15,1,14,9,64.3,2,1,50.0,194,3,3,28,5,39,8,67,0,0,0,1,1,0,420,73,5.75,46,4.22,2,2:51,13,0,10,3,9,1,11.1,3,0,0.0,5,5,5,1,1,0,0,0
105,NOR,2020-11-15,123,1,114,2,2,232,49,27:06,Sun,9,10,,SFO,W 27-13,14,23,9,60.9,1,0,4.3,0.0,92.5,3,16,11.54,5.3,4.73,6.22,5.5,8.8,25,2.0,0,24,39,61.5,1,2,15,2,65.3,30,237,56,4.23,66,4.26,2,3:12,4,5,61,6,51,2,2,16.7,43.8,17,7,8,2,12,2,16.7,0,0,,281,4,5,61,6,51,11,112,1,1,1,2,2,0,237,56,4.23,66,4.26,2,3:12,21,3,14,4,16,7,43.8,1,0,0.0,3,3,3,2,2,0,0,0
106,NOR,2020-11-22,210,0,166,3,1,196,52,33:41,Sun,10,11,,ATL,W 24-9,18,23,5,78.3,0,0,0.0,0.0,108.9,3,23,11.54,9.1,8.08,9.13,8.08,11.7,14,3.7,0,19,37,51.4,0,8,36,2,44.4,36,376,62,6.06,59,4.2,1,3:12,2,5,35,7,53,1,3,36.4,14.3,24,12,9,3,11,4,36.4,1,1,100.0,248,2,5,35,7,53,12,88,0,0,0,3,3,0,376,62,6.06,59,4.2,1,3:12,14,1,10,3,14,2,14.3,3,2,66.7,3,3,3,2,1,0,0,0
107,NOR,2020-11-29,63,0,229,4,1,12,100,35:46,Sun,11,12,@,DEN,W 31-3,9,16,7,56.3,0,1,0.0,6.3,43.2,3,15,15.79,3.9,3.32,1.13,0.95,7.0,33,3.0,0,1,9,11.1,0,1,1,2,0.0,44,292,63,4.63,43,2.6,1,2:40,3,5,35,2,10,1,1,46.7,10.0,19,14,4,1,15,7,46.7,0,0,,112,3,5,35,2,10,7,45,0,0,0,1,1,0,292,63,4.63,43,2.6,1,2:40,6,5,1,0,10,1,10.0,0,0,,4,4,4,1,1,0,0,0
108,NOR,2020-12-06,217,2,207,1,1,262,70,36:54,Sun,12,13,@,ATL,W 21-16,27,37,10,73.0,2,0,5.4,0.0,107.0,2,15,5.13,5.9,5.56,6.95,6.59,8.0,21,3.3,0,19,39,48.7,1,3,11,0,79.2,36,424,75,5.65,63,5.27,1,3:13,1,10,79,1,15,0,3,47.1,38.5,23,9,13,1,17,8,47.1,3,2,66.7,332,1,10,79,1,15,11,94,1,1,1,3,3,0,424,75,5.65,63,5.27,1,3:13,21,4,12,5,13,5,38.5,1,0,0.0,3,3,3,1,0,0,0,0
109,NOR,2020-12-13,262,2,96,1,2,167,246,29:44,Sun,13,14,@,PHI,L 21-24,28,38,10,73.7,2,1,5.3,2.6,102.0,5,29,11.63,6.9,6.09,6.76,5.98,9.4,36,6.8,2,17,30,56.7,1,0,0,0,83.6,20,358,63,5.68,66,6.26,2,3:08,1,8,52,6,27,0,1,41.7,30.8,20,5,15,0,12,5,41.7,1,0,0.0,413,1,8,52,6,27,14,79,3,3,3,2,1,0,358,63,5.68,66,6.26,2,3:08,21,11,7,3,13,4,30.8,4,2,50.0,3,3,3,2,0,0,0,0
110,NOR,2020-12-20,225,3,60,1,1,232,179,18:46,Sun,14,15,,KAN,L 29-32,15,34,19,44.1,3,1,8.8,2.9,84.7,1,9,2.86,6.6,6.43,7.06,6.86,15.0,41,4.4,1,26,47,55.3,3,4,22,0,90.0,17,285,52,5.48,92,4.47,1,3:30,1,10,93,5,54,0,1,9.1,50.0,15,3,10,2,11,1,9.1,1,1,100.0,411,1,10,93,5,54,15,147,4,3,3,1,1,0,285,52,5.48,92,4.47,1,3:30,34,13,16,5,18,9,50.0,0,0,,4,3,3,0,0,1,0,1
111,NOR,2020-12-25,319,0,264,7,2,274,90,36:47,Fri,15,16,,MIN,W 52-33,21,28,7,75.0,0,2,0.0,7.1,82.3,0,0,0.0,11.4,11.39,8.18,8.18,15.2,17,5.3,2,27,41,65.9,3,2,17,0,109.2,45,583,73,7.99,60,6.07,2,3:11,0,4,38,3,20,1,0,55.6,33.3,36,21,14,1,9,5,55.6,1,1,100.0,364,0,4,38,3,20,7,58,5,4,3,0,0,0,583,73,7.99,60,6.07,2,3:11,25,6,17,2,9,3,33.3,2,1,50.0,7,7,7,1,1,0,0,0
112,NOR,2021-01-03,191,3,156,1,0,246,74,30:54,Sun,16,17,@,CAR,W 33-7,22,32,10,68.8,3,0,9.4,0.0,116.8,2,10,5.88,6.0,5.62,7.84,7.38,8.7,20,3.7,1,18,37,48.6,0,3,25,5,30.7,30,347,64,5.42,60,5.33,0,2:52,5,4,31,1,5,2,0,42.9,11.1,20,9,11,0,14,6,42.9,1,1,100.0,320,5,4,31,1,5,5,36,1,1,1,0,0,0,347,64,5.42,60,5.33,0,2:52,17,7,9,1,9,1,11.1,4,2,50.0,4,4,3,2,2,0,0,0
113,NOR,2021-09-12,151,5,171,0,0,186,43,34:36,Sun,1,1,,GNB,W 38-3,15,21,6,71.4,5,0,23.8,0.0,131.2,0,0,0.0,7.2,7.19,11.95,11.95,10.1,15,2.9,0,20,35,57.1,0,2,15,2,48.0,39,322,60,5.37,52,4.4,0,2:51,3,6,36,5,33,1,1,50.0,10.0,22,11,10,1,10,5,50.0,2,2,100.0,229,3,6,36,5,33,11,69,0,0,0,1,1,0,322,60,5.37,52,4.4,0,2:51,14,2,9,3,10,1,10.0,3,2,66.7,5,5,5,1,1,0,0,0
114,NOR,2021-09-19,80,0,48,1,2,294,89,21:28,Sun,2,2,@,CAR,L 7-26,11,22,11,50.0,0,2,0.0,9.1,26.9,4,31,15.38,3.6,3.08,-0.45,-0.38,7.3,33,2.7,1,26,38,68.4,2,2,11,1,97.9,17,128,43,2.98,73,5.25,2,3:08,1,11,115,5,49,0,2,18.2,53.3,6,2,3,1,11,2,18.2,2,0,0.0,383,1,11,115,5,49,16,164,3,3,2,3,2,0,128,43,2.98,73,5.25,2,3:08,28,4,18,6,15,8,53.3,0,0,,1,1,1,0,0,0,0,0
115,NOR,2021-09-26,110,2,142,1,0,251,49,32:48,Sun,3,3,@,NWE,W 28-13,13,21,8,61.9,2,0,9.5,0.0,110.8,3,18,12.5,5.2,4.58,7.14,6.25,8.5,17,2.9,0,30,51,58.8,1,2,19,3,53.6,38,252,62,4.06,70,4.29,0,3:02,3,2,15,4,30,0,2,46.2,36.8,19,10,9,0,13,6,46.2,0,0,,300,3,2,15,4,30,6,45,1,1,1,2,2,0,252,62,4.06,70,4.29,0,3:02,16,5,10,1,19,7,36.8,3,2,66.7,4,4,4,2,0,0,0,0
116,NOR,2021-10-03,235,1,170,2,1,402,83,37:31,Sun,4,4,,NYG,L 21-27 (OT),19,26,7,73.1,1,1,3.8,3.8,97.4,0,0,0.0,9.0,9.04,8.08,8.08,12.4,20,4.2,1,28,40,70.0,2,0,0,1,108.5,39,405,65,6.23,60,8.08,1,3:12,1,5,35,3,25,0,2,61.5,36.4,21,9,12,0,13,8,61.5,1,0,0.0,485,1,5,35,3,25,8,60,3,1,1,3,2,0,405,65,6.23,60,8.08,1,3:12,21,4,17,0,11,4,36.4,0,0,,3,3,3,1,0,0,0,0
117,NOR,2021-10-10,271,4,98,1,2,242,131,23:34,Sun,5,5,@,WAS,W 33-22,15,30,15,50.0,4,1,13.3,3.3,108.2,2,8,6.25,9.0,8.47,10.2,9.56,18.1,33,4.0,2,20,41,48.8,0,2,6,2,47.0,23,369,55,6.71,76,4.91,2,3:15,2,6,45,5,37,0,3,36.4,31.3,18,5,12,1,11,4,36.4,1,1,100.0,373,2,6,45,5,37,11,82,2,1,1,3,3,0,369,55,6.71,76,4.91,2,3:15,26,11,11,4,16,5,31.3,3,1,33.3,5,5,3,0,0,0,0,0
118,NOR,2021-10-25,210,1,94,0,1,129,90,32:49,Mon,6,7,@,SEA,W 13-10,19,35,16,54.3,1,0,2.9,0.0,83.3,2,12,5.41,6.0,5.68,6.57,6.22,11.1,28,3.2,0,12,22,54.5,1,5,38,0,87.1,31,304,68,4.47,55,3.98,1,3:03,0,7,90,6,53,2,1,15.4,25.0,21,7,10,4,13,2,15.4,2,2,100.0,219,0,7,90,6,53,13,143,1,1,1,3,1,0,304,68,4.47,55,3.98,1,3:03,14,4,6,4,12,3,25.0,1,0,0.0,1,1,1,2,2,0,0,0
119,NOR,2021-10-31,209,2,152,1,0,350,71,33:16,Sun,7,8,,TAM,W 36-27,22,39,17,56.4,2,0,5.1,0.0,89.2,1,6,2.5,5.4,5.23,6.38,6.23,9.5,14,5.1,0,28,41,68.3,4,3,25,2,106.8,32,361,72,5.01,58,7.26,0,3:09,3,2,10,11,99,3,0,35.7,61.5,26,8,12,6,14,5,35.7,3,2,66.7,421,3,2,10,11,99,13,109,4,3,3,0,0,0,361,72,5.01,58,7.26,0,3:09,16,3,13,0,13,8,61.5,1,0,0.0,4,4,3,3,3,0,0,0
120,NOR,2021-11-07,267,2,109,1,1,332,34,32:21,Sun,8,9,,ATL,L 25-27,27,43,16,62.8,2,0,4.7,0.0,97.2,1,15,2.27,6.2,6.07,7.14,6.98,9.9,25,1.4,1,23,30,76.7,2,2,11,0,134.3,25,376,69,5.45,57,6.42,1,3:03,0,10,74,6,76,2,2,30.0,38.5,26,6,17,3,10,3,30.0,1,0,0.0,366,0,10,74,6,76,16,150,3,3,3,2,2,0,376,69,5.45,57,6.42,1,3:03,18,2,14,2,13,5,38.5,1,0,0.0,3,1,1,2,2,2,0,0
