Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,MIN,2015-12-27,150,1,218,3,0,272,91,34:57,Sun,15,16,,NYG,W 49-17,15,25,10,60.0,1,0,4.0,0.0,93.4,3,18,10.71,6.0,5.36,6.8,6.07,10.0,20,4.6,0,20,34,58.8,2,4,30,3,67.3,40,368,68,5.41,58,6.26,0,3:08,3,2,10,7,48,5,1,37.5,9.1,17,7,9,1,16,6,37.5,0,0,,363,3,2,10,7,48,9,58,2,2,2,1,1,0,368,68,5.41,58,6.26,0,3:08,15,3,11,1,11,1,9.1,2,0,0.0,5,5,4,5,5,0,0,0
32,MIN,2016-01-03,91,0,151,1,2,274,76,24:18,Sun,16,17,@,GNB,W 20-13,10,19,9,52.6,0,1,0.0,5.3,45.7,3,8,13.64,4.8,4.14,2.42,2.09,9.1,26,2.9,0,28,44,63.6,1,5,17,1,79.2,27,242,49,4.94,75,4.67,2,3:06,2,5,37,7,54,2,2,18.2,13.3,14,6,5,3,11,2,18.2,1,1,100.0,350,2,5,37,7,54,12,91,1,1,1,2,2,0,242,49,4.94,75,4.67,2,3:06,19,5,13,1,15,2,13.3,6,3,50.0,2,2,2,2,2,0,0,0
33,MIN,2016-09-11,236,0,65,0,0,252,64,29:35,Sun,1,1,@,TEN,W 25-16,18,33,15,54.5,0,0,0.0,0.0,77.3,0,0,0.0,7.2,7.15,7.15,7.15,13.1,22,2.9,0,25,41,61.0,2,2,19,1,84.6,28,301,61,4.93,65,4.86,0,2:57,3,3,39,2,10,4,1,42.9,57.1,15,3,12,0,14,6,42.9,0,0,,316,3,3,39,2,10,5,49,2,1,1,1,1,0,301,61,4.93,65,4.86,0,2:57,19,2,16,1,14,8,57.1,0,0,,2,2,1,6,4,0,0,0
34,MIN,2016-09-18,254,2,30,0,1,180,83,30:18,Sun,2,2,,GNB,W 17-14,22,31,9,71.0,2,0,6.5,0.0,121.2,4,32,11.43,8.2,7.26,9.48,8.4,11.5,23,3.6,1,20,36,55.6,1,5,33,1,66.9,22,284,57,4.98,64,4.11,1,3:12,3,13,137,6,72,1,0,28.6,46.2,15,2,11,2,14,4,28.6,2,1,50.0,263,3,13,137,6,72,19,209,2,2,2,0,0,0,284,57,4.98,64,4.11,1,3:12,20,5,10,5,13,6,46.2,1,0,0.0,2,2,2,1,1,0,0,0
35,MIN,2016-09-25,153,1,58,0,0,201,105,25:08,Sun,3,3,@,CAR,W 22-10,18,28,10,64.3,1,0,3.6,0.0,93.0,2,18,6.67,5.5,5.1,6.18,5.77,8.5,28,3.8,1,22,36,61.1,0,8,64,3,41.6,24,211,54,3.91,72,4.25,0,3:05,3,6,42,10,65,2,1,25.0,37.5,13,2,11,0,12,3,25.0,0,0,,306,3,6,42,10,65,16,107,1,1,1,2,1,0,211,54,3.91,72,4.25,0,3:05,18,6,10,2,16,6,37.5,2,0,0.0,2,1,0,2,2,1,1,1
36,MIN,2016-10-03,262,1,104,2,0,261,78,35:32,Mon,4,4,,NYG,W 24-10,26,36,10,72.2,1,0,2.8,0.0,101.9,0,0,0.0,7.3,7.28,7.83,7.83,10.1,18,4.3,1,25,45,55.6,0,0,0,1,63.3,33,366,69,5.3,63,5.38,0,2:54,2,6,37,8,69,1,1,50.0,16.7,22,6,14,2,16,8,50.0,0,0,,339,2,6,37,8,69,14,106,1,1,1,1,1,0,366,69,5.3,63,5.38,0,2:54,18,6,9,3,12,2,16.7,2,0,0.0,3,3,3,2,1,0,0,0
37,MIN,2016-10-09,255,2,96,1,0,155,59,37:28,Sun,5,5,,HOU,W 31-13,22,30,8,73.3,2,0,6.7,0.0,123.1,2,16,6.25,8.5,7.97,9.83,9.22,11.6,14,4.2,0,19,42,45.2,1,4,29,1,53.2,37,351,69,5.09,60,3.57,0,3:01,1,9,97,4,15,1,2,50.0,7.7,22,8,13,1,14,7,50.0,0,0,,214,1,9,97,4,15,13,112,1,1,1,3,2,0,351,69,5.09,60,3.57,0,3:01,16,4,8,4,13,1,7.7,1,0,0.0,4,4,4,1,1,0,0,0
38,MIN,2016-10-23,189,1,93,0,4,138,101,32:08,Sun,6,7,@,PHI,L 10-21,24,41,17,58.5,1,1,2.4,2.4,71.6,6,35,12.77,4.6,4.02,4.0,3.49,7.9,26,3.9,0,16,28,57.1,1,0,0,2,52.4,27,282,74,3.81,54,4.43,4,3:09,4,7,56,7,53,1,2,47.4,36.4,18,5,11,2,19,9,47.4,3,1,33.3,239,4,7,56,7,53,14,109,2,1,1,2,2,0,282,74,3.81,54,4.43,4,3:09,15,5,9,1,11,4,36.4,1,1,100.0,1,1,1,1,1,0,0,0
39,MIN,2016-10-31,201,1,57,0,0,245,158,27:19,Mon,7,8,@,CHI,L 10-20,23,37,14,62.2,1,0,2.7,0.0,88.6,5,27,11.9,5.4,4.79,5.97,5.26,8.7,29,5.4,1,20,31,64.5,1,1,7,0,99.5,18,258,60,4.3,61,6.61,0,2:56,0,1,10,2,20,1,2,15.4,50.0,15,1,13,1,13,2,15.4,2,2,100.0,403,0,1,10,2,20,3,30,2,2,2,2,2,0,258,60,4.3,61,6.61,0,2:56,19,7,12,0,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
40,MIN,2016-11-06,259,1,78,1,0,214,97,33:08,Sun,8,9,,DET,L 16-22 (OT),31,40,9,77.5,1,0,2.5,0.0,103.4,2,14,4.76,6.5,6.17,6.98,6.64,8.4,25,3.9,0,23,36,63.9,2,1,5,1,87.0,25,337,67,5.03,62,5.02,0,3:09,1,8,54,6,57,1,3,42.9,50.0,22,7,13,2,14,6,42.9,2,1,50.0,311,1,8,54,6,57,14,111,2,1,1,3,3,0,337,67,5.03,62,5.02,0,3:09,18,3,12,3,14,7,50.0,0,0,,2,2,1,2,1,0,0,0
41,MIN,2016-11-13,284,2,47,1,1,260,128,30:04,Sun,9,10,@,WAS,L 20-26,31,40,9,77.5,2,1,5.0,2.5,104.9,3,23,6.98,7.1,6.6,6.98,6.49,9.2,28,4.6,0,22,33,66.7,2,1,2,0,110.7,21,331,64,5.17,62,6.26,1,2:52,1,4,35,4,35,0,4,45.5,50.0,22,4,16,2,11,5,45.5,1,0,0.0,388,1,4,35,4,35,8,70,2,2,2,4,4,0,331,64,5.17,62,6.26,1,2:52,23,6,17,0,12,6,50.0,0,0,,3,3,2,0,0,0,0,0
42,MIN,2016-11-20,145,1,72,1,1,155,135,28:58,Sun,10,11,,ARI,W 30-24,20,28,8,71.4,1,0,3.6,0.0,98.7,2,24,6.67,5.2,4.83,5.89,5.5,7.3,28,4.8,1,20,38,52.6,2,4,43,2,58.6,24,217,54,4.02,70,4.14,1,3:11,2,10,73,8,96,1,1,46.2,30.8,16,4,7,5,13,6,46.2,1,0,0.0,290,2,10,73,8,96,18,169,3,3,3,1,1,0,217,54,4.02,70,4.14,1,3:11,24,8,12,4,13,4,30.8,1,0,0.0,4,4,3,1,1,0,0,0
43,MIN,2016-11-24,224,0,82,1,1,214,94,31:31,Thu,11,12,@,DET,L 13-16,31,37,6,83.8,0,1,0.0,2.7,80.6,0,0,0.0,6.1,6.05,4.84,4.84,7.2,19,4.9,0,23,40,57.5,1,2,18,0,80.6,16,306,53,5.77,61,5.05,1,2:57,0,5,40,4,16,2,3,20.0,42.9,17,7,8,2,10,2,20.0,1,0,0.0,308,0,5,40,4,16,9,56,1,1,1,3,3,0,306,53,5.77,61,5.05,1,2:57,18,5,13,0,14,6,42.9,2,0,0.0,1,1,1,2,2,0,0,0
44,MIN,2016-12-01,231,1,87,0,1,124,140,33:17,Thu,12,13,,DAL,L 15-17,33,47,14,70.2,1,0,2.1,0.0,90.1,3,22,6.0,4.9,4.62,5.34,5.02,7.0,28,5.0,1,12,18,66.7,1,3,15,0,104.9,19,318,69,4.61,49,5.39,1,3:08,2,8,57,10,78,3,1,37.5,11.1,21,3,16,2,16,6,37.5,0,0,,264,2,8,57,10,78,18,135,2,2,2,1,1,0,318,69,4.61,49,5.39,1,3:08,13,7,6,0,9,1,11.1,0,0,,1,0,0,3,3,1,0,0
45,MIN,2016-12-11,292,1,85,1,1,230,85,30:56,Sun,13,14,@,JAX,W 25-16,24,34,10,70.6,1,0,2.9,0.0,106.5,0,0,0.0,8.6,8.59,9.18,9.18,12.2,24,3.5,0,23,37,62.2,1,4,27,0,88.8,29,377,63,5.98,65,4.85,1,3:14,0,7,93,14,114,4,3,27.3,43.8,22,5,13,4,11,3,27.3,1,0,0.0,315,0,7,93,14,114,21,207,1,1,1,5,3,0,377,63,5.98,65,4.85,1,3:14,18,3,11,4,16,7,43.8,1,1,100.0,2,2,1,4,4,0,0,0
46,MIN,2016-12-18,248,0,34,0,3,250,161,22:58,Sun,14,15,,IND,L 6-34,32,42,10,76.2,0,1,0.0,2.4,84.5,5,43,10.64,5.9,5.28,4.83,4.32,7.8,40,4.0,2,21,28,75.0,2,0,0,0,125.6,9,282,56,5.04,68,6.04,3,2:48,0,6,27,5,55,2,2,33.3,53.8,20,0,18,2,9,3,33.3,1,0,0.0,411,0,6,27,5,55,11,82,4,4,4,2,2,0,282,56,5.04,68,6.04,3,2:48,27,9,14,4,13,7,53.8,1,0,0.0,0,0,0,2,2,0,0,0
47,MIN,2016-12-24,353,3,93,0,2,308,40,31:01,Sat,15,16,@,GNB,L 25-38,34,50,16,68.0,3,0,6.0,0.0,110.6,4,29,7.41,7.1,6.54,8.26,7.65,10.4,15,2.7,1,28,39,71.8,4,4,39,0,129.0,20,446,74,6.03,58,6.0,2,3:12,0,8,70,3,21,2,1,33.3,46.2,22,4,18,0,15,5,33.3,3,3,100.0,348,0,8,70,3,21,11,91,5,5,5,1,1,0,446,74,6.03,58,6.0,2,3:12,19,1,18,0,13,6,46.2,0,0,,3,2,1,2,2,1,0,0
48,MIN,2017-01-01,250,3,124,1,1,140,183,30:12,Sun,16,17,,CHI,W 38-10,25,34,9,73.5,3,1,8.8,2.9,111.2,0,0,0.0,7.4,7.35,7.79,7.79,10.0,37,4.9,0,13,20,65.0,1,2,9,2,62.5,28,374,62,6.03,59,5.47,1,2:47,5,2,15,6,49,1,1,50.0,22.2,21,5,15,1,12,6,50.0,1,0,0.0,323,5,2,15,6,49,8,64,1,1,1,1,1,0,374,62,6.03,59,5.47,1,2:47,19,10,9,0,9,2,22.2,2,1,50.0,5,5,5,1,1,0,0,0
49,MIN,2017-09-11,341,3,129,0,0,284,60,31:16,Mon,1,1,,NOR,W 29-19,27,32,5,84.4,3,0,9.4,0.0,143.0,1,5,3.03,10.7,10.33,12.53,12.15,12.6,21,2.9,0,27,37,73.0,1,1,7,0,103.9,30,470,63,7.46,59,5.83,0,2:55,0,5,50,6,52,3,4,64.3,36.4,23,5,14,4,14,9,64.3,0,0,,344,0,5,50,6,52,11,102,1,1,1,4,4,0,470,63,7.46,59,5.83,0,2:55,19,3,14,2,11,4,36.4,0,0,,3,3,2,3,3,0,0,0
50,MIN,2017-09-17,146,0,91,1,1,233,102,25:38,Sun,2,2,@,PIT,L 9-26,20,38,18,52.6,0,0,0.0,0.0,64.3,2,21,5.0,3.8,3.65,3.84,3.65,7.3,32,3.2,0,23,35,65.7,2,2,10,0,103.6,20,237,60,3.95,69,4.86,1,3:11,0,11,131,10,72,1,4,33.3,23.1,14,5,8,1,15,5,33.3,3,0,0.0,335,0,11,131,10,72,21,203,2,2,2,4,4,0,237,60,3.95,69,4.86,1,3:11,22,6,12,4,13,3,23.1,0,0,,1,1,0,1,1,0,0,0
51,MIN,2017-09-24,369,3,125,1,0,316,26,37:46,Sun,3,3,,TAM,W 34-17,25,33,8,75.8,3,0,9.1,0.0,142.1,0,0,0.0,11.2,11.18,13.0,13.0,14.8,9,2.9,0,28,40,70.0,2,2,12,3,78.7,37,494,70,7.06,51,6.71,0,3:01,3,5,53,7,37,2,1,53.8,16.7,25,7,16,2,13,7,53.8,0,0,,342,3,5,53,7,37,12,90,2,2,2,1,1,0,494,70,7.06,51,6.71,0,3:01,20,0,19,1,6,1,16.7,0,0,,4,4,4,2,2,0,0,0
52,MIN,2017-10-01,197,0,87,1,3,154,97,23:33,Sun,4,4,,DET,L 7-14,16,30,14,53.3,0,0,0.0,0.0,76.9,2,22,6.25,6.6,6.16,6.57,6.16,12.3,31,3.1,1,19,31,61.3,0,6,55,0,73.9,22,284,54,5.26,68,3.69,3,3:05,0,2,10,6,60,0,2,30.0,23.1,15,4,9,2,10,3,30.0,1,0,0.0,251,0,2,10,6,60,8,70,1,0,0,3,2,0,284,54,5.26,68,3.69,3,3:05,19,5,14,0,13,3,23.1,0,0,,1,1,1,1,0,0,0,0
53,MIN,2017-10-09,141,1,159,1,0,159,115,31:24,Mon,5,5,@,CHI,W 20-17,22,32,10,68.8,1,0,3.1,0.0,92.7,4,35,11.11,4.4,3.92,5.03,4.47,6.4,29,4.0,0,13,26,50.0,2,1,7,1,78.8,31,300,67,4.48,56,4.89,0,3:10,2,9,69,8,55,2,0,40.0,25.0,17,5,10,2,15,6,40.0,0,0,,274,2,9,69,8,55,17,124,2,1,1,0,0,1,300,67,4.48,56,4.89,0,3:10,16,5,7,4,12,3,25.0,1,1,100.0,2,2,2,2,2,0,0,0
54,MIN,2017-10-15,239,1,112,1,2,155,72,32:09,Sun,6,6,,GNB,W 23-10,24,38,14,63.2,1,1,2.6,2.6,78.7,0,0,0.0,6.3,6.29,5.63,5.63,10.0,24,3.0,0,20,37,54.1,1,4,20,3,39.8,32,351,70,5.01,65,3.49,2,3:16,3,7,65,8,92,3,1,33.3,23.5,24,7,13,4,12,4,33.3,1,0,0.0,227,3,7,65,8,92,15,157,1,1,1,1,1,0,351,70,5.01,65,3.49,2,3:16,14,2,11,1,17,4,23.5,3,2,66.7,2,2,2,3,3,0,0,0
55,MIN,2017-10-22,188,0,169,1,1,144,64,32:01,Sun,7,7,,BAL,W 24-16,20,31,11,64.5,0,1,0.0,3.2,67.7,0,0,0.0,6.1,6.06,4.61,4.61,9.4,20,3.2,0,27,39,69.2,1,5,42,0,83.7,33,357,64,5.58,64,3.25,1,2:48,0,4,47,3,15,6,3,46.7,37.5,17,5,11,1,15,7,46.7,0,0,,208,0,4,47,3,15,7,62,1,1,1,3,3,0,357,64,5.58,64,3.25,1,2:48,16,4,10,2,16,6,37.5,1,1,100.0,1,1,0,6,6,0,0,0
56,MIN,2017-10-29,287,2,88,1,1,161,115,37:52,Sun,8,8,@,CLE,W 33-16,27,43,16,62.8,2,1,4.7,2.3,88.1,1,1,2.27,6.7,6.52,6.56,6.41,10.6,22,5.2,2,18,34,52.9,0,3,18,0,65.9,34,375,78,4.81,59,4.68,1,3:08,2,5,58,5,74,4,1,37.5,30.8,26,5,16,5,16,6,37.5,0,0,,276,2,5,58,5,74,10,132,2,2,1,2,1,0,375,78,4.81,59,4.68,1,3:08,16,5,9,2,13,4,30.8,1,0,0.0,3,2,1,4,4,1,1,0
57,MIN,2017-11-12,304,4,102,1,2,313,81,28:54,Sun,9,10,@,WAS,W 38-30,21,29,8,72.4,4,2,13.8,6.9,117.0,0,0,0.0,10.5,10.48,10.14,10.14,14.5,27,3.0,2,26,45,57.8,1,1,14,1,77.4,31,406,60,6.77,73,5.4,2,3:10,1,3,40,2,15,1,3,66.7,35.7,21,6,15,0,12,8,66.7,0,0,,394,1,3,40,2,15,5,55,3,3,3,3,3,0,406,60,6.77,73,5.4,2,3:10,24,7,16,1,14,5,35.7,5,3,60.0,5,5,5,1,1,0,0,0
58,MIN,2017-11-19,280,1,171,2,0,209,45,37:22,Sun,10,11,,LAR,W 24-7,27,38,11,71.1,1,0,2.6,0.0,100.8,0,0,0.0,7.4,7.37,7.89,7.89,10.4,17,2.6,1,23,37,62.2,0,2,16,0,77.4,35,451,73,6.18,56,4.54,0,3:06,1,7,65,8,60,1,0,50.0,27.3,27,9,15,3,14,7,50.0,1,1,100.0,254,1,7,65,8,60,15,125,1,1,1,0,0,0,451,73,6.18,56,4.54,0,3:06,15,1,12,2,11,3,27.3,1,0,0.0,3,3,3,3,1,0,0,0
59,MIN,2017-11-23,272,2,136,2,0,236,53,34:57,Thu,11,12,@,DET,W 30-23,21,30,9,70.0,2,0,6.7,0.0,121.8,2,10,6.25,9.1,8.5,10.4,9.75,13.0,15,3.5,0,20,35,57.1,2,3,14,1,84.9,41,408,73,5.59,53,5.45,0,3:29,2,9,74,8,54,1,3,46.2,27.3,28,11,14,3,13,6,46.2,0,0,,289,2,9,74,8,54,17,128,2,2,2,3,3,0,408,73,5.59,53,5.45,0,3:29,17,1,12,4,11,3,27.3,1,0,0.0,4,4,3,2,1,0,0,0
60,MIN,2017-12-03,207,2,105,0,0,173,102,34:02,Sun,12,13,@,ATL,W 14-9,25,30,5,83.3,2,0,6.7,0.0,120.4,2,20,6.25,6.9,6.47,8.23,7.72,8.3,22,4.6,0,16,29,55.2,0,0,0,0,72.9,31,312,63,4.95,51,5.39,0,2:44,0,6,51,7,55,0,3,50.0,10.0,22,6,15,1,12,6,50.0,0,0,,275,0,6,51,7,55,13,106,0,0,0,4,3,0,312,63,4.95,51,5.39,0,2:44,15,5,8,2,10,1,10.0,1,1,100.0,2,2,2,0,0,0,0,0
61,MIN,2017-12-10,256,2,100,0,3,129,216,28:42,Sun,13,14,@,CAR,L 24-31,27,44,17,61.4,2,2,4.5,4.5,75.9,6,24,12.0,5.8,5.12,4.68,4.12,9.5,36,6.0,3,13,25,52.0,1,2,8,1,63.6,21,356,71,5.01,63,5.48,3,3:06,1,2,30,6,48,3,1,46.7,33.3,21,5,14,2,15,7,46.7,1,0,0.0,345,1,2,30,6,48,8,78,4,4,4,1,1,0,356,71,5.01,63,5.48,3,3:06,15,6,7,2,15,5,33.3,0,0,,2,1,1,4,3,1,1,0
62,MIN,2017-12-17,222,2,124,1,1,115,46,35:52,Sun,14,15,,CIN,W 34-7,20,25,5,80.0,2,1,8.0,4.0,116.0,2,14,7.41,8.9,8.22,8.68,8.04,11.1,20,2.3,1,14,28,50.0,0,3,17,2,31.1,34,346,61,5.67,51,3.16,1,3:01,2,11,93,5,44,2,0,33.3,7.7,18,7,8,3,12,4,33.3,0,0,,161,2,11,93,5,44,16,137,1,1,1,0,0,0,346,61,5.67,51,3.16,1,3:01,8,2,4,2,13,1,7.7,3,1,33.3,4,4,4,2,2,0,0,0
63,MIN,2017-12-23,124,1,112,0,0,126,113,31:37,Sat,15,16,@,GNB,W 16-0,14,25,11,56.0,1,0,4.0,0.0,85.2,3,15,10.71,5.0,4.43,5.76,5.14,8.9,24,4.7,0,17,40,42.5,0,1,4,2,29.8,33,236,61,3.87,65,3.68,0,2:58,2,2,10,6,79,3,0,26.7,26.7,15,5,9,1,15,4,26.7,0,0,,239,2,2,10,6,79,8,89,0,0,0,0,0,0,236,61,3.87,65,3.68,0,2:58,12,5,6,1,15,4,26.7,4,0,0.0,1,1,1,3,3,0,0,0
64,MIN,2017-12-31,180,1,147,2,0,171,30,35:55,Sun,16,17,,CHI,W 23-10,21,29,8,72.4,1,0,3.4,0.0,101.1,2,9,6.45,6.2,5.81,6.9,6.45,8.6,15,2.0,0,20,37,54.1,0,1,7,0,66.4,36,327,67,4.88,53,3.79,0,3:05,0,12,103,10,116,0,1,38.5,8.3,21,8,9,4,13,5,38.5,0,0,,201,0,12,103,10,116,22,219,1,1,1,1,1,0,327,67,4.88,53,3.79,0,3:05,12,2,7,3,12,1,8.3,2,0,0.0,3,3,3,1,0,0,0,1
65,MIN,2018-09-09,227,2,116,0,1,237,90,31:09,Sun,1,1,,SFO,W 24-16,20,36,16,55.6,2,0,5.6,0.0,95.1,3,17,7.69,6.3,5.82,7.42,6.85,11.4,25,3.6,0,15,33,45.5,1,3,24,3,42.1,32,343,71,4.83,61,5.36,1,3:12,4,7,52,3,21,1,3,41.2,38.5,19,3,15,1,17,7,41.2,1,0,0.0,327,4,7,52,3,21,10,73,1,1,1,3,3,0,343,71,4.83,61,5.36,1,3:12,20,6,10,4,13,5,38.5,0,0,,3,3,3,1,1,0,0,0
66,MIN,2018-09-16,412,4,68,0,1,253,98,31:52,Sun,2,2,@,GNB,T 29-29 (OT),35,48,13,72.9,4,1,8.3,2.1,118.8,2,13,4.0,8.6,8.24,9.31,8.94,11.8,24,4.1,0,30,42,71.4,1,4,28,0,94.6,18,480,68,7.06,70,5.01,1,3:37,0,8,70,7,54,0,5,50.0,30.8,24,3,20,1,14,7,50.0,0,0,,351,0,8,70,7,54,15,124,2,2,2,6,5,0,480,68,7.06,70,5.01,1,3:37,24,9,11,4,13,4,30.8,0,0,,4,3,3,3,0,1,1,0
67,MIN,2018-09-23,278,1,14,0,3,164,128,24:15,Sun,3,3,,BUF,L 6-27,40,55,15,72.7,1,1,1.8,1.8,83.6,4,18,6.78,5.1,4.71,4.6,4.29,7.0,38,3.4,2,15,22,68.2,1,3,32,0,105.1,6,292,65,4.49,63,4.63,3,3:06,0,6,59,12,84,0,2,35.7,30.8,21,1,17,3,14,5,35.7,1,0,0.0,292,0,6,59,12,84,18,143,3,3,3,2,2,0,292,65,4.49,63,4.63,3,3:06,16,7,6,3,13,4,30.8,1,1,100.0,1,0,0,0,0,1,0,0
68,MIN,2018-09-27,392,3,54,0,1,456,100,32:14,Thu,4,4,@,LAR,L 31-38,36,50,14,72.0,3,0,6.0,0.0,117.2,4,30,7.41,7.8,7.26,9.04,8.37,10.9,20,5.0,0,26,34,76.5,5,1,9,0,157.5,17,446,71,6.28,55,10.11,1,3:07,0,4,35,2,15,3,1,50.0,16.7,25,3,22,0,16,8,50.0,2,2,100.0,556,0,4,35,2,15,6,50,5,5,5,2,1,0,446,71,6.28,55,10.11,1,3:07,25,4,19,2,6,1,16.7,1,0,0.0,3,2,2,3,3,1,1,0
69,MIN,2018-10-07,298,1,77,0,1,283,81,32:47,Sun,5,5,@,PHI,W 23-21,30,37,7,81.1,1,0,2.7,0.0,109.6,1,3,2.63,8.1,7.84,8.59,8.37,9.9,17,4.8,0,24,35,68.6,2,3,28,0,112.0,23,375,61,6.15,55,6.62,1,3:02,2,4,23,8,52,3,2,36.4,22.2,19,5,13,1,11,4,36.4,0,0,,364,2,4,23,8,52,12,75,2,1,1,2,2,0,375,61,6.15,55,6.62,1,3:02,21,4,15,2,9,2,22.2,1,1,100.0,2,2,2,5,3,0,0,0
70,MIN,2018-10-14,216,1,195,2,2,208,60,34:22,Sun,6,6,,ARI,W 27-17,24,34,10,70.6,1,1,2.9,2.9,87.0,4,17,10.53,6.4,5.68,5.62,5.03,9.0,20,3.0,1,21,31,67.7,0,4,32,1,73.1,32,411,70,5.87,55,4.87,2,3:01,2,9,52,5,30,2,1,35.7,0.0,20,8,12,0,14,5,35.7,1,0,0.0,268,2,9,52,5,30,14,82,2,2,2,1,1,0,411,70,5.87,55,4.87,2,3:01,16,5,9,2,10,0,0.0,2,0,0.0,3,3,3,2,2,0,0,0
71,MIN,2018-10-21,228,2,88,2,0,192,71,32:11,Sun,7,7,@,NYJ,W 37-17,25,40,15,62.5,2,0,5.0,0.0,95.9,1,13,2.44,5.7,5.56,6.7,6.54,9.1,24,3.0,1,17,42,40.5,1,3,14,3,33.0,24,316,65,4.86,69,3.81,0,3:29,4,6,55,8,71,3,1,13.3,15.4,15,3,10,2,15,2,13.3,1,1,100.0,263,4,6,55,8,71,14,126,2,2,2,1,1,0,316,65,4.86,69,3.81,0,3:29,16,8,7,1,13,2,15.4,2,1,50.0,4,4,4,4,3,0,0,0
72,MIN,2018-10-28,338,2,85,1,2,164,106,31:23,Sun,8,8,,NOR,L 20-30,31,41,10,75.6,2,1,4.9,2.4,107.7,4,21,8.89,8.2,7.51,8.12,7.4,10.9,29,3.7,1,19,24,79.2,1,0,0,1,91.7,22,423,67,6.31,53,5.09,2,2:49,1,6,54,7,64,0,3,50.0,44.4,27,4,19,4,10,5,50.0,3,2,66.7,270,1,6,54,7,64,13,118,3,3,3,3,3,0,423,67,6.31,53,5.09,2,2:49,17,6,9,2,9,4,44.4,0,0,,3,3,2,0,0,0,0,0
73,MIN,2018-11-04,155,1,128,1,2,143,66,23:15,Sun,9,9,,DET,W 24-9,18,22,4,81.8,1,1,4.5,4.5,93.9,1,9,4.35,7.0,6.74,5.91,5.65,8.6,24,2.8,0,25,36,69.4,0,10,56,0,76.5,23,283,46,6.15,70,2.99,2,2:46,1,3,15,8,66,1,3,37.5,26.7,17,3,10,4,8,3,37.5,1,1,100.0,209,1,3,15,8,66,11,81,0,0,0,3,3,0,283,46,6.15,70,2.99,2,2:46,18,4,13,1,15,4,26.7,3,3,100.0,3,3,3,1,1,0,0,0
74,MIN,2018-11-18,246,2,22,0,3,160,148,25:31,Sun,10,11,@,CHI,L 20-25,30,46,16,65.2,2,2,4.3,4.3,76.5,2,16,4.17,5.3,5.13,4.26,4.08,8.2,39,3.8,0,20,31,64.5,1,1,5,2,61.2,14,268,62,4.32,71,4.34,3,3:03,3,4,50,5,46,2,3,41.7,50.0,19,2,15,2,12,5,41.7,1,1,100.0,308,3,4,50,5,46,9,96,2,0,0,3,3,0,268,62,4.32,71,4.34,3,3:03,24,8,12,4,12,6,50.0,0,0,,2,0,0,2,2,2,1,0
75,MIN,2018-11-25,325,3,91,0,0,172,82,34:37,Sun,11,12,,GNB,W 24-17,29,38,9,76.3,3,0,7.9,0.0,129.5,2,17,5.0,8.6,8.13,10.13,9.63,11.2,19,4.3,1,17,28,60.7,1,4,26,0,90.2,29,416,69,6.03,51,4.98,0,3:07,1,6,55,4,20,1,1,50.0,20.0,22,4,18,0,14,7,50.0,1,0,0.0,254,1,6,55,4,20,10,75,2,2,2,1,1,0,416,69,6.03,51,4.98,0,3:07,14,5,8,1,10,2,20.0,1,0,0.0,3,3,3,3,1,0,0,0
