Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
85,CIN,2019-10-06,262,2,108,0,0,248,266,28:57,Sun,5,5,,ARI,L 23-26,27,38,11,71.1,2,0,5.3,0.0,107.6,1,0,2.56,6.9,6.72,7.95,7.74,9.7,38,7.0,2,20,32,62.5,0,1,5,0,86.5,23,370,62,5.97,71,7.24,0,3:03
86,CIN,2019-10-13,217,0,33,1,1,228,269,20:18,Sun,6,6,@,BAL,L 17-23,21,39,18,53.8,0,1,0.0,2.6,61.4,2,18,4.88,5.6,5.29,4.41,4.2,10.3,43,6.3,2,21,33,63.6,0,1,8,0,83.9,14,250,55,4.55,77,6.45,1,3:12
87,CIN,2019-10-20,258,1,33,1,4,244,216,21:43,Sun,7,7,,JAX,L 17-27,22,43,21,51.2,1,3,2.3,7.0,50.1,2,18,4.44,6.0,5.73,3.33,3.18,11.7,44,4.9,0,15,32,46.9,1,2,11,0,83.3,20,291,65,4.48,78,5.9,4,3:17
88,CIN,2019-10-27,297,1,104,0,0,372,98,32:43,Sun,8,8,@,LAR,L 10-24,32,52,20,61.5,1,0,1.9,0.0,86.1,5,32,8.77,5.7,5.21,6.1,5.56,9.3,26,3.8,1,17,31,54.8,2,0,0,0,119.3,22,401,79,5.08,57,8.25,0,3:05
89,CIN,2019-11-10,150,1,157,0,3,243,136,36:11,Sun,9,10,,BAL,L 13-49,16,30,14,53.3,1,1,3.3,3.3,66.9,2,17,6.25,5.0,4.69,4.17,3.91,9.4,23,5.9,2,18,22,81.8,3,1,0,1,133.3,40,307,72,4.26,46,8.24,3,2:50
90,CIN,2019-11-17,73,0,173,1,2,273,113,24:38,Sun,10,11,@,LVR,L 10-17,13,31,18,41.9,0,1,0.0,3.2,39.0,5,42,13.89,2.4,2.03,0.9,0.78,5.6,34,3.3,1,25,29,86.2,1,3,19,1,103.0,22,246,58,4.24,66,5.85,2,3:04
91,CIN,2019-11-24,158,1,86,0,2,179,159,25:20,Sun,11,12,,PIT,L 10-16,12,26,14,46.2,1,0,3.8,0.0,84.1,4,34,13.33,6.1,5.27,6.85,5.93,13.2,38,4.2,0,13,27,48.1,1,3,24,1,66.7,21,244,51,4.78,68,4.97,2,3:08
92,CIN,2019-12-01,233,1,44,1,0,209,62,31:41,Sun,12,13,,NYJ,W 22-6,22,37,15,59.5,1,0,2.7,0.0,88.0,1,10,2.63,6.3,6.13,6.84,6.66,10.6,17,3.6,0,28,48,58.3,0,4,30,0,68.8,25,277,63,4.4,69,3.93,0,3:11
93,CIN,2019-12-08,272,0,179,1,1,187,146,34:31,Sun,13,14,@,CLE,L 19-27,23,39,16,59.0,0,1,0.0,2.6,71.3,2,16,4.88,7.0,6.63,5.82,5.54,11.8,27,5.4,2,11,24,45.8,0,1,5,2,38.0,31,451,72,6.26,52,6.4,1,3:15
94,CIN,2019-12-15,151,1,164,0,5,116,175,32:51,Sun,14,15,,NWE,L 13-34,17,31,14,54.8,1,4,3.2,12.9,39.2,0,0,0.0,4.9,4.87,-0.29,-0.29,8.9,32,5.5,1,15,29,51.7,2,2,12,0,84.8,32,315,63,5.0,63,4.62,5,3:05
95,CIN,2019-12-22,371,4,59,0,1,406,96,33:36,Sun,15,16,@,MIA,L 35-38 (OT),33,56,23,58.9,4,0,7.1,0.0,104.5,4,25,6.67,6.6,6.18,8.05,7.52,11.2,34,2.8,1,31,52,59.6,4,2,13,1,101.9,25,430,85,5.06,88,5.7,1,4:00
96,CIN,2019-12-29,182,1,179,3,1,239,74,34:41,Sun,16,17,,CLE,W 33-23,16,28,12,57.1,1,1,3.6,3.6,75.0,1,8,3.45,6.5,6.28,5.61,5.41,11.4,20,3.7,0,12,27,44.4,3,6,40,3,73.5,39,361,68,5.31,53,5.91,1,3:00
97,CIN,2020-09-13,173,0,122,1,2,207,155,29:50,Sun,1,1,,LAC,L 13-16,23,36,13,63.9,0,1,0.0,2.8,66.1,3,20,7.69,4.8,4.44,3.56,3.28,7.5,39,4.0,1,16,30,53.3,0,2,1,0,75.3,28,295,67,4.4,71,5.1,2,3:17
98,CIN,2020-09-17,285,3,68,0,1,219,215,33:39,Thu,2,2,@,CLE,L 30-35,37,61,24,60.7,3,0,4.9,0.0,90.6,3,31,4.69,4.7,4.45,5.66,5.39,7.7,35,6.1,3,16,23,69.6,2,0,0,1,110.6,24,353,88,4.01,58,7.48,1,3:21
99,CIN,2020-09-27,256,2,48,0,0,206,172,32:16,Sun,3,3,@,PHI,T 23-23 (OT),31,44,13,70.5,2,0,4.5,0.0,105.5,8,56,15.38,5.8,4.92,6.73,5.69,8.3,36,4.8,1,29,47,61.7,1,3,19,2,61.1,18,304,70,4.34,86,4.4,0,3:48
100,CIN,2020-10-04,300,1,205,2,1,340,89,33:11,Sun,4,4,,JAX,W 33-25,25,36,11,69.4,1,1,2.8,2.8,92.4,1,0,2.7,8.3,8.11,7.64,7.43,12.0,20,4.5,0,27,40,67.5,2,3,11,1,100.0,34,505,71,7.11,63,6.81,1,3:10
101,CIN,2020-10-11,135,0,70,0,3,171,161,34:39,Sun,5,5,@,BAL,L 3-27,19,30,11,63.3,0,1,0.0,3.3,66.4,7,48,18.92,4.5,3.65,3.0,2.43,7.1,24,6.7,0,19,37,51.4,2,1,9,1,70.9,28,205,65,3.15,62,5.35,3,2:57
102,CIN,2020-10-18,300,0,98,3,1,371,59,34:28,Sun,6,6,@,IND,L 27-31,25,39,14,64.1,0,1,0.0,2.6,78.3,2,13,4.88,7.7,7.32,6.54,6.22,12.0,15,3.9,1,29,44,65.9,3,1,0,1,105.4,32,398,73,5.45,60,7.17,1,3:10
103,CIN,2020-10-25,387,3,81,1,2,316,82,32:57,Sun,7,7,,CLE,L 34-37,36,48,12,75.0,3,1,6.3,2.1,113.4,4,35,7.69,8.1,7.44,8.38,7.73,10.8,22,3.7,0,23,29,79.3,5,0,0,1,137.3,21,468,73,6.41,51,7.8,2,3:12
104,CIN,2020-11-01,249,2,118,2,0,223,218,35:57,Sun,8,8,,TEN,W 31-20,26,37,11,70.3,2,0,5.4,0.0,106.7,0,0,0.0,6.7,6.73,7.81,7.81,9.6,29,7.5,1,18,30,60.0,2,1,10,1,91.4,32,367,69,5.32,60,7.35,0,3:09
105,CIN,2020-11-15,185,1,139,0,2,333,44,29:32,Sun,9,10,@,PIT,L 10-36,21,40,19,52.5,1,0,2.5,0.0,76.4,4,28,9.09,4.6,4.2,5.13,4.66,8.8,20,2.2,0,27,46,58.7,4,0,0,0,110.1,21,324,65,4.98,66,5.71,2,3:16
106,CIN,2020-11-22,202,1,70,0,2,161,164,29:14,Sun,10,11,@,WAS,L 9-20,25,44,19,56.8,1,1,2.3,2.3,69.6,4,31,8.33,4.6,4.21,4.02,3.69,8.1,34,4.8,1,17,25,68.0,1,2,5,1,82.2,18,272,66,4.12,61,5.33,2,3:02
107,CIN,2020-11-29,115,1,40,0,3,244,142,22:34,Sun,11,12,,NYG,L 17-19,17,29,12,58.6,1,1,3.4,3.4,67.6,2,21,6.45,4.0,3.71,3.1,2.9,6.8,42,3.4,1,22,38,57.9,0,0,0,0,77.1,15,155,46,3.37,80,4.83,3,2:58
108,CIN,2020-12-06,156,1,40,0,2,296,110,27:44,Sun,12,13,@,MIA,L 7-19,17,27,10,63.0,1,2,3.7,7.4,65.8,6,37,18.18,5.8,4.73,3.19,2.61,9.2,28,3.9,0,26,39,66.7,1,0,0,0,97.8,17,196,50,3.92,67,6.06,2,3:30
109,CIN,2020-12-13,208,1,101,0,3,171,101,34:41,Sun,13,14,,DAL,L 7-30,28,38,10,73.7,1,0,2.6,0.0,96.6,2,14,5.0,5.5,5.2,6.0,5.7,7.4,25,4.0,0,16,23,69.6,2,2,14,0,120.0,30,309,70,4.41,50,5.44,3,2:46
110,CIN,2020-12-21,78,1,152,2,0,158,86,32:03,Mon,14,15,,PIT,W 27-17,7,13,6,53.8,1,0,7.7,0.0,101.1,2,11,13.33,6.0,5.2,7.54,6.53,11.1,23,3.7,1,20,38,52.6,1,1,12,1,61.1,41,230,56,4.11,62,3.94,0,3:05
111,CIN,2020-12-27,371,2,169,2,0,322,166,36:10,Sun,15,16,@,HOU,W 37-31,29,38,9,76.3,2,0,5.3,0.0,123.9,0,0,0.0,9.8,9.76,10.82,10.82,12.8,17,9.8,1,24,33,72.7,3,1,2,0,133.6,33,540,71,7.61,51,9.57,0,3:04
112,CIN,2021-01-03,48,0,147,0,2,121,404,19:29,Sun,16,17,,BAL,L 3-38,6,21,15,28.6,0,2,0.0,9.5,0.0,0,0,0.0,2.3,2.29,-2.0,-2.0,8.0,54,7.5,2,11,19,57.9,3,0,0,1,94.5,19,195,40,4.88,73,7.19,2,2:55
113,CIN,2021-09-12,217,2,149,1,0,336,67,34:51,Sun,1,1,,MIN,W 27-24 (OT),20,27,7,74.1,2,0,7.4,0.0,128.8,5,44,15.63,8.0,6.78,9.52,8.03,10.9,22,3.0,1,37,50,74.0,2,3,26,0,105.1,36,366,68,5.38,75,5.37,0,3:38
114,CIN,2021-09-19,179,2,69,0,4,83,123,28:39,Sun,2,2,@,CHI,L 17-20,19,30,11,63.3,2,3,6.7,10.0,66.2,5,28,14.29,6.0,5.11,2.8,2.4,9.4,34,3.6,0,15,24,62.5,1,3,33,1,65.1,20,248,55,4.51,61,3.38,4,2:55
115,CIN,2021-09-26,172,3,96,0,1,297,45,24:38,Sun,3,3,@,PIT,W 24-10,14,18,4,77.8,3,1,16.7,5.6,122.9,0,0,0.0,9.6,9.56,10.39,10.39,12.3,15,3.0,0,38,58,65.5,1,4,21,2,69.4,24,268,42,6.38,77,4.44,1,3:02
116,CIN,2021-09-30,342,2,78,1,0,202,139,31:15,Thu,4,4,,JAX,W 24-21,25,32,7,78.1,2,0,6.3,0.0,132.8,1,6,3.03,10.7,10.36,11.94,11.58,13.7,30,4.6,3,17,24,70.8,0,1,2,0,96.2,22,420,55,7.64,55,6.2,0,2:59
117,CIN,2021-10-10,264,2,103,1,2,333,133,34:06,Sun,5,5,,GNB,L 22-25 (OT),26,38,12,68.4,2,2,5.3,5.3,85.5,3,17,7.32,6.9,6.44,5.63,5.22,10.2,22,6.0,0,27,39,69.2,2,2,11,1,101.8,24,367,65,5.65,63,7.4,2,3:22
118,CIN,2021-10-17,256,4,142,0,1,192,36,35:52,Sun,6,6,@,DET,W 34-11,20,30,10,66.7,4,1,13.3,3.3,121.9,2,22,6.25,8.5,8.0,9.7,9.09,12.8,18,2.0,1,28,42,66.7,0,1,10,1,66.8,36,398,68,5.85,61,3.74,1,2:57
119,CIN,2021-10-24,409,3,111,2,1,278,115,28:11,Sun,7,7,@,BAL,W 41-17,23,38,15,60.5,3,1,7.9,2.6,113.5,1,7,2.56,10.8,10.49,11.16,10.87,17.8,24,4.8,1,20,42,47.6,1,5,18,0,77.3,24,520,63,8.25,71,5.54,1,3:15
120,CIN,2021-10-31,277,3,41,1,1,414,97,23:39,Sun,8,8,@,NYJ,L 31-34,22,35,13,62.9,3,1,8.6,2.9,107.4,3,28,7.89,7.9,7.29,8.34,7.68,12.6,27,3.6,1,39,49,79.6,3,2,8,2,105.3,16,318,54,5.89,78,6.55,1,3:18
121,CIN,2021-11-07,263,0,85,2,3,208,153,35:22,Sun,9,9,,CLE,L 16-41,29,42,13,69.0,0,2,0.0,4.8,68.4,5,25,10.64,6.3,5.6,4.12,3.68,9.1,23,6.7,2,14,21,66.7,2,2,10,0,130.7,23,348,70,4.97,46,7.85,3,3:07
122,CIN,2021-11-21,129,1,159,2,1,206,72,37:20,Sun,10,11,@,LVR,W 32-13,20,29,9,69.0,1,0,3.4,0.0,92.3,3,19,9.38,4.4,4.03,5.14,4.66,6.5,18,4.0,0,19,27,70.4,1,2,9,1,89.4,38,288,70,4.11,47,5.91,1,2:51
123,CIN,2021-11-28,172,1,198,3,1,250,51,35:20,Sun,11,12,,PIT,W 41-10,20,25,5,80.0,1,1,4.0,4.0,95.0,2,18,7.41,6.9,6.37,5.88,5.44,8.6,15,3.4,0,24,41,58.5,1,3,13,2,64.1,38,370,65,5.69,59,5.1,1,3:02
124,CIN,2021-12-05,260,1,96,2,4,284,79,31:14,Sun,12,13,,LAC,L 22-41,24,40,16,60.0,1,2,2.5,5.0,70.8,6,40,13.04,6.5,5.65,4.75,4.13,10.8,22,3.6,1,26,35,74.3,3,4,33,1,114.5,25,356,71,5.01,61,5.95,4,3:20
125,CIN,2021-12-12,311,2,86,0,2,255,100,34:17,Sun,13,14,,SFO,L 23-26 (OT),25,34,9,73.5,2,0,5.9,0.0,125.6,5,37,12.82,9.1,7.97,10.32,9.0,12.4,23,4.3,1,27,41,65.9,2,5,41,0,99.1,26,397,65,6.11,69,5.14,2,3:24
126,CIN,2021-12-19,136,1,113,0,0,159,133,27:19,Sun,14,15,@,DEN,W 15-10,15,22,7,68.2,1,0,4.5,0.0,103.8,3,21,12.0,6.2,5.44,7.09,6.24,9.1,34,3.9,0,18,34,52.9,1,3,27,0,75.5,26,249,51,4.88,71,4.11,0,3:11
127,CIN,2021-12-26,498,4,77,1,0,295,39,37:03,Sun,15,16,,BAL,W 41-21,37,46,9,80.4,4,0,8.7,0.0,143.2,3,27,6.12,10.8,10.16,12.57,11.8,13.5,16,2.4,1,28,40,70.0,2,1,9,1,97.4,21,575,70,8.21,57,5.86,0,3:02
128,CIN,2022-01-02,415,4,60,0,0,259,155,29:06,Sun,16,17,,KAN,W 34-31,30,40,10,75.0,4,0,10.0,0.0,144.4,4,31,9.09,10.4,9.43,12.38,11.25,13.8,23,6.7,2,26,35,74.3,2,0,0,0,113.9,19,475,63,7.54,58,7.14,0,3:08
129,CIN,2022-01-09,103,1,79,0,0,171,205,29:04,Sun,17,18,@,CLE,L 16-21,15,29,14,51.7,1,0,3.4,0.0,76.2,4,33,12.12,3.6,3.12,4.24,3.73,6.9,41,5.0,1,17,24,70.8,2,1,5,1,101.2,18,182,51,3.57,66,5.7,0,3:00
130,CIN,2022-09-11,299,2,133,0,5,192,75,43:42,Sun,1,1,,PIT,L 20-23 (OT),33,53,20,62.3,2,4,3.8,7.5,61.7,7,39,11.67,5.6,4.98,3.0,2.65,9.1,22,3.4,0,21,38,55.3,1,1,2,0,78.0,34,432,94,4.6,61,4.38,5,3:42
131,CIN,2022-09-18,165,1,89,0,0,230,107,33:48,Sun,2,2,@,DAL,L 17-20,24,36,12,66.7,1,0,2.8,0.0,89.9,6,34,14.29,4.6,3.93,5.14,4.4,6.9,27,4.0,1,19,31,61.3,1,1,5,0,94.8,25,254,67,3.79,59,5.71,0,3:00
132,CIN,2022-09-25,261,3,69,0,1,252,76,32:24,Sun,3,3,@,NYJ,W 27-12,23,36,13,63.9,3,0,8.3,0.0,114.9,2,14,5.26,7.3,6.87,8.92,8.45,11.3,20,3.8,0,28,52,53.8,0,4,33,2,51.1,28,330,66,5.0,76,4.32,1,3:15
133,CIN,2022-09-29,304,2,67,1,0,293,85,31:35,Thu,4,4,,MIA,W 27-15,21,32,11,65.6,2,0,6.3,0.0,118.0,1,6,3.03,9.5,9.21,10.75,10.42,14.5,22,3.9,0,22,37,59.5,1,1,10,2,71.1,30,371,63,5.89,60,6.3,0,3:06
134,CIN,2022-10-09,190,1,101,1,1,170,155,30:01,Sun,5,5,@,BAL,L 17-19,24,35,11,68.6,1,1,2.9,2.9,82.7,3,27,7.89,5.4,5.0,4.71,4.34,7.9,28,5.5,0,19,32,59.4,1,1,4,1,71.1,21,291,59,4.93,61,5.33,1,2:57
135,CIN,2022-10-16,273,3,75,1,1,171,228,27:46,Sun,6,6,@,NOR,W 30-26,28,37,9,75.7,3,0,8.1,0.0,126.0,3,27,7.5,7.4,6.83,9.0,8.33,9.8,34,6.7,1,19,36,52.8,1,1,7,0,75.1,14,348,54,6.44,71,5.62,1,2:58
136,CIN,2022-10-23,459,3,78,2,0,107,107,33:05,Sun,7,7,,ATL,W 35-17,34,42,8,81.0,3,0,7.1,0.0,138.2,3,22,6.67,10.9,10.2,12.36,11.53,13.5,29,3.7,1,8,13,61.5,1,3,17,0,113.3,21,537,66,8.14,45,4.76,0,2:49
137,CIN,2022-10-31,193,2,36,0,2,268,172,23:15,Mon,8,8,@,CLE,L 13-32,25,35,10,71.4,2,1,5.7,2.9,96.4,5,39,12.5,5.5,4.83,5.37,4.7,7.7,44,3.9,3,17,23,73.9,1,2,10,1,108.6,10,229,50,4.58,69,6.38,2,2:52
138,CIN,2022-11-06,223,1,241,5,0,164,64,39:21,Sun,9,9,,CAR,W 42-21,25,31,6,80.6,1,0,3.2,0.0,108.1,2,5,6.06,7.2,6.76,7.84,7.36,8.9,18,3.6,1,17,30,56.7,2,0,0,2,66.5,39,464,72,6.44,48,4.75,0,2:54
139,CIN,2022-11-20,346,4,62,0,2,249,102,31:36,Sun,10,11,@,PIT,W 37-30,24,39,15,61.5,4,2,10.3,5.1,104.1,2,9,4.88,8.9,8.44,8.62,8.2,14.4,24,4.3,2,25,42,59.5,1,2,16,0,84.3,24,408,65,6.28,68,5.16,2,3:18
140,CIN,2022-11-27,266,1,108,1,0,281,63,31:46,Sun,11,12,@,TEN,W 20-16,22,37,15,59.5,1,0,2.7,0.0,91.0,1,4,2.63,7.2,7.0,7.73,7.53,12.1,21,3.0,0,22,34,64.7,0,1,10,0,90.4,28,374,66,5.67,56,6.14,0,2:58
141,CIN,2022-12-04,279,2,152,1,0,211,138,32:06,Sun,12,13,,KAN,W 27-24,25,31,6,80.6,2,0,6.5,0.0,126.6,1,7,3.13,9.0,8.72,10.29,9.97,11.2,25,5.5,2,16,27,59.3,1,2,12,0,96.4,34,431,66,6.53,54,6.46,0,2:56
142,CIN,2022-12-11,227,2,136,1,1,273,71,28:08,Sun,13,14,,CLE,W 23-10,18,33,15,54.5,2,1,6.1,3.0,85.3,2,12,5.71,6.9,6.49,6.73,6.34,12.6,25,2.8,0,26,43,60.5,1,2,3,1,77.0,26,363,61,5.95,70,4.91,1,3:06
143,CIN,2022-12-18,184,4,53,0,1,304,92,29:25,Sun,14,15,@,TAM,W 34-23,27,39,12,69.2,4,1,10.3,2.6,104.6,2,16,4.88,4.7,4.49,5.62,5.34,6.8,25,3.7,0,30,44,68.2,3,1,8,2,91.5,21,237,62,3.82,70,5.66,1,3:07
144,CIN,2022-12-24,369,3,73,0,3,224,61,36:48,Sat,15,16,@,NWE,W 22-18,40,52,12,76.9,3,2,5.8,3.8,99.4,2,6,3.7,7.1,6.83,6.52,6.28,9.2,16,3.8,0,21,33,63.6,2,4,16,0,103.6,24,442,78,5.67,53,5.38,3,3:20
145,CIN,2023-01-08,202,1,55,1,1,276,110,31:19,Sun,16,18,,BAL,W 27-16,25,42,17,59.5,1,0,2.4,0.0,81.0,2,13,4.55,4.8,4.59,5.29,5.05,8.1,27,4.1,1,19,44,43.2,0,4,10,2,45.3,20,257,64,4.02,75,5.15,1,3:22
146,CIN,2023-09-10,67,0,75,0,0,144,206,24:10,Sun,1,1,@,CLE,L 3-24,14,32,18,43.8,0,0,0.0,0.0,51.0,2,15,5.88,2.1,1.97,2.09,1.97,4.8,40,5.2,1,16,29,55.2,1,3,10,1,65.9,20,142,54,2.63,72,4.86,0,3:03
147,CIN,2023-09-17,216,2,66,0,1,237,178,26:56,Sun,2,2,,BAL,L 24-27,27,41,14,65.9,2,1,4.9,2.4,85.6,1,6,2.38,5.3,5.14,5.15,5.02,8.0,37,4.8,1,24,33,72.7,2,0,0,0,112.8,15,282,57,4.95,70,5.93,1,3:01
148,CIN,2023-09-25,242,0,67,1,1,221,71,36:00,Mon,3,3,,LAR,W 19-16,26,49,23,53.1,0,1,0.0,2.0,59.8,2,17,3.92,4.9,4.75,4.02,3.86,9.3,13,5.5,0,18,33,54.5,1,6,48,2,60.3,23,309,74,4.18,52,5.62,1,3:11
149,CIN,2023-10-01,139,0,72,0,1,227,173,25:15,Sun,4,4,@,TEN,L 3-27,20,30,10,66.7,0,0,0.0,0.0,80.6,3,26,9.09,4.6,4.21,4.63,4.21,7.0,33,5.2,1,19,26,73.1,2,3,15,1,109.0,18,211,51,4.14,62,6.45,1,2:47
150,CIN,2023-10-08,287,3,93,0,1,152,142,38:10,Sun,5,5,@,ARI,W 34-20,36,46,10,78.3,3,1,6.5,2.2,108.1,3,30,6.12,6.2,5.86,6.57,6.16,8.0,22,6.5,1,15,32,46.9,2,3,14,2,55.7,30,380,79,4.81,57,5.16,1,3:01
151,CIN,2023-10-15,168,2,46,0,1,297,87,25:59,Sun,6,6,,SEA,W 17-13,24,35,11,68.6,2,1,5.7,2.9,88.4,3,17,7.89,4.8,4.42,4.66,4.29,7.0,25,3.5,1,27,41,65.9,0,4,29,2,66.8,15,214,53,4.04,70,5.49,1,2:51
152,CIN,2023-10-29,266,3,134,1,1,347,113,31:23,Sun,7,8,@,SFO,W 31-17,28,32,4,87.5,3,0,9.4,0.0,134.8,3,17,8.57,8.3,7.6,10.19,9.31,9.5,23,4.9,1,22,31,71.0,1,2,18,2,91.7,27,400,62,6.45,56,8.21,1,2:54
153,CIN,2023-11-05,343,2,54,1,0,249,68,36:38,Sun,8,9,,BUF,W 24-18,31,44,13,70.5,2,0,4.5,0.0,108.9,1,5,2.22,7.8,7.62,8.7,8.51,11.1,16,4.3,1,26,38,68.4,1,1,9,1,84.2,22,397,67,5.93,55,5.76,0,3:01
154,CIN,2023-11-12,314,2,66,1,2,356,188,28:30,Sun,9,10,,HOU,L 27-30,27,40,13,67.5,2,2,5.0,5.0,90.3,4,33,9.09,7.9,7.14,6.6,6.0,11.6,34,5.5,2,23,39,59.0,1,1,0,1,87.1,16,380,60,6.33,74,7.35,2,3:10
155,CIN,2023-11-16,136,2,136,0,0,248,157,29:23,Thu,10,11,@,BAL,L 20-34,19,31,12,61.3,2,0,6.5,0.0,97.4,5,33,13.89,4.4,3.78,5.68,4.89,7.2,31,5.1,2,16,26,61.5,2,3,16,0,118.7,23,272,59,4.61,60,6.75,0,3:08
156,CIN,2023-11-26,197,1,25,0,1,268,153,22:43,Sun,11,12,,PIT,L 10-16,19,26,7,73.1,1,1,3.8,3.8,96.2,4,30,13.33,7.6,6.57,6.62,5.73,10.4,33,4.6,1,24,33,72.7,0,2,10,0,96.5,11,222,41,5.41,68,6.19,1,2:48
157,CIN,2023-12-04,335,1,156,3,1,305,71,34:03,Mon,12,13,@,JAX,W 34-31 (OT),33,39,6,84.6,1,1,2.6,2.6,101.6,2,12,4.88,8.6,8.17,7.95,7.56,10.2,25,2.8,2,31,39,79.5,2,4,16,0,116.3,31,491,72,6.82,68,5.53,1,3:27
158,CIN,2023-12-10,274,2,111,2,1,226,46,31:52,Sun,13,14,,IND,W 34-14,19,25,6,76.0,2,1,8.0,4.0,121.1,0,0,0.0,11.0,10.96,10.76,10.76,14.4,18,2.6,0,26,39,66.7,1,3,14,1,79.6,32,385,57,6.75,60,4.53,1,2:55
159,CIN,2023-12-16,298,2,80,1,1,281,143,33:08,Sat,14,15,,MIN,W 27-24 (OT),29,42,13,69.0,2,1,4.8,2.4,97.7,5,26,10.64,7.1,6.34,6.98,6.23,10.3,30,4.8,1,26,34,76.5,2,3,22,2,95.3,22,378,69,5.48,67,6.33,1,3:19
160,CIN,2023-12-23,309,1,59,0,3,284,113,31:49,Sat,15,16,@,PIT,L 11-34,28,42,14,66.7,1,3,2.4,7.1,69.0,3,26,6.67,7.4,6.87,4.62,4.31,11.0,30,3.8,2,17,27,63.0,2,1,6,0,123.1,16,368,61,6.03,58,6.84,3,2:54
161,CIN,2023-12-31,159,1,104,1,0,241,132,34:17,Sun,16,17,@,KAN,L 17-25,19,33,14,57.6,1,0,3.0,0.0,85.0,6,38,15.38,4.8,4.08,5.42,4.59,8.4,22,6.0,0,21,29,72.4,1,2,4,0,108.5,32,263,71,3.7,53,7.04,0,2:56
162,CIN,2024-01-07,145,3,183,1,1,140,104,35:46,Sun,17,18,,CLE,W 31-14,21,28,7,75.0,3,1,10.7,3.6,111.6,3,31,9.68,5.2,4.68,5.71,5.16,6.9,24,4.3,0,13,26,50.0,2,3,26,2,59.8,30,328,61,5.38,53,4.6,1,2:55
